"code","iso","country","GHP.ind.1995","GHP.ind.1996","GHP.ind.1997","GHP.ind.1998","GHP.ind.1999","GHP.ind.2000","GHP.ind.2001","GHP.ind.2002","GHP.ind.2003","GHP.ind.2004","GHP.ind.2005","GHP.ind.2006","GHP.ind.2007","GHP.ind.2008","GHP.ind.2009","GHP.ind.2010","GHP.ind.2011","GHP.ind.2012","GHP.ind.2013","GHP.ind.2014","GHP.ind.2015","GHP.ind.2016","GHP.ind.2017","GHP.ind.2018","GHP.ind.2019","GHP.ind.2020","GHP.ind.2021","GHP.ind.2022"
196,"CYP","Cyprus",34.5855626161492,32.1549726686741,33.5932042513785,32.6037174074615,33.0911834052665,31.5775037114737,32.2995687667794,32.1430105627778,30.3419364999388,32.2025136177195,32.3961920610344,31.7232844530267,30.9017432558855,30.1415810848502,31.8234229623401,32.5527889580338,33.5878024086411,35.6867773424624,38.6041908495247,37.2492131750219,37.5142699208822,36.3354885268243,35.8131370140135,36.4738259525585,36.8261565121766,36.8261565121766,36.8261565121766,36.8261565121766
203,"CZE","Czech Republic",14.6371898191562,14.2018675745898,14.1078554498073,15.1009007326979,17.660500902705,14.7350813863387,14.507587720908,15.7355392837856,15.0145479776767,16.0483176773952,15.4854107143043,15.1216257920036,15.0823073089659,16.894916383349,17.5919615615541,17.5707272315789,18.6636072798483,19.5189545133708,20.171051818548,21.1640341294143,20.5511463746087,20.0624355122635,20.4318447042878,20.8426695861429,21.7154884687696,21.7154884687696,21.7154884687696,21.7154884687696
180,"COD","Dem. Rep. Congo",97.7484458246372,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
208,"DNK","Denmark",13.3639273808743,8.33558364737533,12.2508956295871,13.2452209846628,15.280374169423,16.770557730089,16.4572320195884,17.1623647304543,15.6053863940987,18.2682343833614,20.0164295487614,16.9147346766762,19.0294472944984,20.5234892545597,22.3522088431746,21.7820758536645,24.3272672718808,26.4314478774683,26.1476332815061,28.7234218466251,30.7133180915015,30.2727160124188,32.1867465509461,32.203067972909,34.4443164889732,34.4443164889732,34.4443164889732,34.4443164889732
262,"DJI","Djibouti",75.302919839448,75.2157902762633,75.2840200617392,75.8781173205022,75.784990308206,75.9831252177363,76.4718375116919,76.2661476234524,76.0880149511572,76.5392415823087,76.6003234858971,76.9161226041688,76.0719131265835,75.5050784505198,76.999610267842,76.4035378877251,77.4610439183656,77.426239110176,76.301286443384,79.7306386294829,78.7820296565986,79.4556116284433,79.5927132804245,79.8152278567253,80.2523737104415,80.2523737104415,80.2523737104415,80.2523737104415
212,"DMA","Dominica",70.661580206931,70.860778929138,69.5981652419157,75.2524295730051,69.364762420804,65.4414514541575,64.8001463460887,67.2406155978939,64.6251495726205,61.1759547774148,61.3306542327196,61.427900458972,56.3786601369071,58.6469115483212,59.6358667776581,58.9281166081664,61.1793230886413,60.4938240127548,60.041157981283,59.1244777979412,58.9204599914434,58.7363273402892,61.0774056041774,60.5156466877534,60.2703029239661,60.2703029239661,60.2703029239661,60.2703029239661
214,"DOM","Dominican Republic",62.3474311676082,60.6404627752629,60.0909355255592,59.9603627784871,60.9942471529706,60.3316126432127,60.2494056309589,58.214281460162,58.7636523566783,62.2150537272508,62.7694608739809,61.5304509976401,60.0263238666072,59.9319293105613,60.3194704326197,59.7209872506936,59.228240109066,59.4275136738005,60.1020204468426,59.7403206463124,58.2434619334274,57.457641988225,57.829846540649,57.2952898779968,56.884921960789,56.884921960789,56.884921960789,56.884921960789
218,"ECU","Ecuador",53.3973402972982,52.1025300401042,56.1068867309116,55.4303548033771,57.0385119314574,59.7207906158268,57.0720102553202,57.0161035012322,56.016606687955,54.6112140487007,54.5347633456409,55.5090552305488,53.6768874727288,56.1166609014855,54.1513728900933,52.7689931245224,52.0263782298374,53.1833368292518,52.3805270641455,51.3373633005951,53.4026289612403,54.2954604593259,55.0524942709252,54.5992553605112,55.2023094823512,55.2023094823512,55.2023094823512,55.2023094823512
818,"EGY","Egypt",67.7634033781198,68.1001980635651,66.4995239332026,65.00182977951,64.6016054237367,62.7323083568265,65.276333047464,65.2697804718367,62.5353500580921,62.3195626088272,60.0419327061898,59.0378687966018,58.352567584048,57.5480463971821,57.4708812820232,58.3075392210729,57.3612590197325,58.3212592844044,59.6087851386165,58.9512633556444,60.0873383587926,59.3770934627761,58.0496460497458,58.8272164408433,59.1911557174752,59.1911557174752,59.1911557174752,59.1911557174752
222,"SLV","El Salvador",80.4758223059807,80.9332027907991,77.8112682022335,78.4247879671834,78.6195356302472,80.083830731622,78.579622676302,77.832739513232,77.3542958019927,77.3855713543983,76.897227006762,75.5715360516086,75.4573543504106,76.9451879763832,77.5715151649931,77.9848244252641,78.3161279827888,77.9037172379302,79.8704493911845,79.5666507550551,78.3621262882186,79.0369603117832,80.7590738367489,77.8075241404949,76.2620949135889,76.2620949135889,76.2620949135889,76.2620949135889
226,"GNQ","Equatorial Guinea",22.6446674171497,21.3817143063759,12.0636972747145,7.42112951434416,6.279476296819,6.1235521976905,0,2.68721527032571,0.60816586435736,0,0,0,0,0,2.12201156156105,2.54170672618369,2.94333853434242,5.26191186616661,7.04365260427417,10.4405112225263,13.8721779337964,15.9159016926122,19.6731308528454,17.498544961936,18.9981220487482,18.9981220487482,18.9981220487482,18.9981220487482
232,"ERI","Eritrea",74.3520449702466,70.8377157618583,68.4107667344348,69.6384340836007,69.1138270386087,68.8522275959084,71.5937819795591,73.0961713564843,73.2244779442864,73.9719789729605,74.5680733437466,77.6140005084737,76.5157200427038,77.8028043459433,77.7424534651268,78.7331307134966,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741,77.5368666495741
233,"EST","Estonia",10.5812259084302,9.23103749594755,9.19562874611955,11.8412760484528,14.1548321374773,13.9545630840177,12.5086952768565,13.8636524234008,10.2762005902933,9.29899464415577,9.73376285312004,10.3569039203889,7.11344803482757,8.1443571842113,11.6698822645244,6.45868658230575,5.76444484644247,5.86854861985518,2.96967798472231,3.73148917436542,5.73293655643452,5.30532642824008,4.77374742616755,3.34121697181799,10.405639086033,10.405639086033,10.405639086033,10.405639086033
748,"SWZ","Eswatini",64.7340033359845,68.0894822743377,65.2492944909024,66.0794586598292,65.1283592205247,66.3416150219176,68.7317459165024,68.1653294106412,68.6700302346066,68.4016428653275,68.1711306343823,69.5035361438164,68.2632735948885,69.3107000621051,70.276776718091,72.725767867857,73.4722846757229,71.2429569208075,67.4861274522178,74.8671185910885,74.8483939711898,72.9256871000419,75.100622613776,74.8544202887377,77.1297122391076,77.1297122391076,77.1297122391076,77.1297122391076
231,"ETH","Ethiopia",90.9408226236627,90.4294992661146,90.3847886029571,88.9472195603209,89.9120704429063,91.7193422258496,91.1450355488396,88.7156927214971,90.0833617590717,90.1089832257061,89.8772378802716,89.0320273186442,87.0667045779091,86.7283900551193,86.4401752321976,86.0428989430157,86.9274841925415,86.462305474956,86.1653908364511,85.5491937055101,85.670575266967,85.3139120768936,85.1784811056399,85.6564261899909,86.1541556332192,86.1541556332192,86.1541556332192,86.1541556332192
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",66.3169224251414,65.8400321456759,66.6417881139735,67.697576558797,68.0635921591755,67.695640738005,64.3904021496199,66.9562599524143,65.4494419026746,61.0898753157435,64.5604371327541,63.4136296212453,64.400415044761,68.0444610686583,70.2722577348897,64.8810018226664,66.2173717651137,66.6726062624417,63.1407606683218,66.383851199821,60.1507362643154,61.5384806536217,62.2674512688477,61.8810914421507,54.1497976026391,54.1497976026391,54.1497976026391,54.1497976026391
246,"FIN","Finland",11.1299429267127,8.64041465096639,9.2371354250028,10.790926722907,10.8317414410444,12.2204065012908,10.3855668033106,8.86462325232455,6.26220848527784,5.73496937521263,10.6767909596737,6.19952065956618,8.20500332826465,10.4446576818111,12.16553284001,8.46205678937426,10.6770268534438,12.9325767137109,13.3259456343993,13.4229761045854,15.4450898089962,15.9030733971992,17.2671378191251,16.6106013689106,18.4863206171169,18.4863206171169,18.4863206171169,18.4863206171169
250,"FRA","France",30.2562938754388,28.7502984358536,30.2483318567491,29.3635739078261,30.1669043945023,30.6366925049122,29.8468339246682,30.3589704691159,30.3632746005887,30.5113148918713,30.7311170964934,31.6804027196357,32.0271396284454,32.4031669072654,33.5890327734174,33.3632322269604,34.9087215442808,35.0537646717887,35.2404920339224,37.2548148444161,36.9301008135601,37.0032134878815,36.8167380532173,37.8635691196259,38.6789963534119,38.6789963534119,38.6789963534119,38.6789963534119
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",4.42605135640088,1.83874294580791,4.90729476525907,0.948629782018841,3.47131777265199,3.84443255228776,3.55748557000243,5.29672171068981,2.64221946404663,5.86291117667251,8.89144689854916,14.3135127320922,19.7901180006111,18.3336379403192,20.381261377438,20.5162011526288,22.009680368782,23.3989628575658,24.7029073813695,25.2101255960679,25.094976215594,26.1322207354352,30.3006102392528,32.1133562477279,34.8346899386976,34.8346899386976,34.8346899386976,34.8346899386976
270,"GMB","Gambia",94.6709210186297,94.6635482197227,96.6996522175491,96.0905004727339,96.8206298529059,96.078369510279,98.2956062617206,99.6743228257843,98.3890437756626,97.0125604521693,96.8845747130213,96.2812969478356,97.1831281771226,95.5191022744411,91.4283106265657,90.255304502263,95.9611986576035,95.5857456196205,95.6143352885883,94.6426093741279,93.4619570000756,95.9841004862268,96.4818770294876,98.0787468287822,96.5931393080316,96.5931393080316,96.5931393080316,96.5931393080316
268,"GEO","Georgia",81.7943374920445,73.2708392746535,70.5644476931149,68.9756881368286,69.2066442808344,67.3492477029341,70.7266378483089,70.2918374153927,67.9895928524536,65.7402983253781,63.2230004891851,60.3987250711002,59.6297090939812,62.7734546621628,60.4630756449817,59.4830389491846,54.9029171474646,53.1418739609177,52.9529658189269,51.2756644896838,50.4478896399568,49.9149690016803,49.4636132707506,52.2150026342509,50.7866126498758,50.7866126498758,50.7866126498758,50.7866126498758
276,"DEU","Germany",17.4817845386722,16.8898632660701,17.9502990143033,18.7391193145662,19.8933085902665,19.5272361327059,19.1346230871922,20.0568230075974,20.3437709911188,20.5715229682474,21.181979742882,20.6078016660872,21.6912947346409,21.7613938392896,24.0216665181942,22.4257207625318,22.888828660109,22.7100006128775,22.1263603953156,23.5378838195165,23.5955048841163,23.8887346008879,24.2375473688528,25.4509306266305,27.4532400564115,27.4532400564115,27.4532400564115,27.4532400564115
288,"GHA","Ghana",97.9240972254834,97.2378326711318,96.3137639125804,95.6340601597308,97.5369119369832,96.6908288516858,98.2246546271283,98.3973709361076,98.1824014439444,100,98.8584562858677,96.4562326456154,97.2497858112235,99.0725796667341,100,99.2250317213147,94.630248511256,92.7290759701796,91.9619765784847,91.9865121267823,90.7740172274997,91.1985727540323,92.0373625380382,89.3938305260126,90.0013747986139,90.0013747986139,90.0013747986139,90.0013747986139
300,"GRC","Greece",26.8297972032712,26.4368305535367,25.6064354733708,24.5350396320548,24.6653371759848,23.8740137625257,24.3378801848051,23.830033626432,23.3668563765275,23.1486683034252,22.8192769922081,23.763750967601,23.8127284916061,24.036121413111,25.5077232985463,27.8563993794435,28.9389375681536,28.749519193068,32.0251363492841,32.4217447993838,33.2640187204169,34.3389488934565,32.9012201132981,33.7685344165467,32.5065946670127,32.5065946670127,32.5065946670127,32.5065946670127
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",76.7297035650106,76.2531260574451,74.0856341534024,73.2267785587903,70.8645692970408,71.3706705807329,71.0783670415029,69.8188796819873,68.459642728795,69.8300653856295,68.5365760028729,66.9466498441957,66.1862198412948,64.6282423408301,64.7033443410264,64.1208300544252,64.8792319120095,63.2898005661572,60.4462585687552,67.1935885945357,64.821537264155,64.2110157061664,63.1393806679878,62.4652986074256,61.5141855498654,61.5141855498654,61.5141855498654,61.5141855498654
320,"GTM","Guatemala",80.2608917879799,81.590480048399,80.364513888796,78.9425786656754,78.3864063779719,77.7339790401484,77.3738645451972,76.7903471473318,77.6586539665026,76.9315454879218,75.6782588343453,75.8307736318928,75.5776654621453,77.2608251186467,76.2023144590952,75.8431851981571,75.7058223936022,75.446188521317,74.4722408256359,73.6351676850552,71.8778337062442,71.0265894158598,70.4355101293506,72.0568358943639,70.7014404418212,70.7014404418212,70.7014404418212,70.7014404418212
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",83.4931425067014,85.1769209481752,87.0793512277543,85.2916091676615,84.9367644790791,83.8885329054124,82.4997348514127,80.6077998145446,80.8411783691009,81.3421161346505,79.1394554310953,79.2555278600439,79.2025275894505,78.9460461209255,78.6780403230227,75.6307753729542,74.6029676302376,73.704526132314,74.3919516004129,74.5425345804233,74.7571846473806,72.1681153199042,72.7966089889782,73.2501453086507,72.5878943490951,72.5878943490951,72.5878943490951,72.5878943490951
624,"GNB","Guinea-Bissau",80.6489537615758,82.3403101494624,83.1789780121967,84.1780914065137,82.2929424071463,83.0492350650209,79.3956312617091,79.3472724882754,79.3658277996764,81.0009138650875,82.2634209126025,80.6958927376346,80.9415850074965,82.6553543985007,81.7469576123959,81.3857688380562,82.1031265952858,80.7789512680322,81.936176598806,82.9186832685591,82.3155668576983,82.9848947093748,83.1953899396087,82.2680978781125,82.7688216445265,82.7688216445265,82.7688216445265,82.7688216445265
328,"GUY","Guyana",47.4436967281178,46.663054939746,44.7554524364003,45.199211860924,43.8817306500815,46.5658503818016,46.0243790597653,46.9972589835458,44.1243347855189,43.993394443169,47.7646906522715,49.0144446672498,46.424189813485,45.8999338826413,44.3459569302196,43.8876253983479,43.2245676908781,42.7548639103125,41.9883743029518,40.8008758454853,40.0847059575235,40.5568485278706,40.1922344569658,38.4051473188928,37.0173327329427,37.0173327329427,37.0173327329427,37.0173327329427
332,"HTI","Haiti",100,100,99.4678963642536,100,100,99.8413778224759,98.8073640003031,98.3835211521749,99.2207918098303,98.7032625669098,92.1106906782442,92.0969383640127,91.3006454212885,91.4018310292739,91.6893904776307,92.083129600813,92.0133861013264,91.7281322622453,91.3979911128928,90.5387662051132,90.0166402335716,89.7875720560939,89.885940498563,90.0227463539458,88.8421884703339,88.8421884703339,88.8421884703339,88.8421884703339
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",77.5730785483856,78.436930434992,78.4368668397783,77.4246500154662,79.9275232616054,78.848783758476,77.8790320805182,77.6874861324754,74.2072510562947,73.7832736796894,72.8311286932118,75.0944875294949,72.3333965518633,73.2512236329174,74.0170786500027,74.5470779492335,73.1642960720505,73.0689945123762,72.8042443996764,73.1003734961147,72.203279908204,73.1010242972556,72.8607766300571,72.2614098401797,70.9818952822565,70.9818952822565,70.9818952822565,70.9818952822565
344,"HKG","Hong Kong",43.5367982062512,47.0711951667825,45.8450667900412,39.2749081818792,36.8825198519782,38.6655741539117,40.7445670184564,39.6448731385296,37.0481218295604,38.316036108545,36.9465490792508,38.3234419078019,37.4289703083837,38.11833831417,38.9119402763612,40.1560008466498,38.2340612659467,38.7935882342399,37.9170863496128,37.3404959173146,39.556392853775,39.0375403674365,39.7410971854588,39.7552924525261,41.3215248122915,41.3215248122915,41.3215248122915,41.3215248122915
348,"HUN","Hungary",34.37582765375,33.1628466844558,33.4874327183902,34.6351154918585,34.6187161258984,35.6281286457143,35.0461829746779,34.0873811434625,33.4074139936996,33.7590574240091,33.7399861969756,34.0605541178788,34.4502516270398,35.1799007693637,38.5464647990713,37.5619660923756,38.0861557644004,39.5201905951183,40.767621428668,41.0679501995243,39.3727447693718,38.7952223873666,37.6644804069925,37.1104754189248,37.1901285599056,37.1901285599056,37.1901285599056,37.1901285599056
352,"ISL","Iceland",18.3888683271825,16.0687576733392,17.0226972819629,16.1308703854289,15.7620044227866,15.2028439138226,14.9753952239264,13.88881991095,14.4860359571487,14.1378287370773,14.3852191633867,13.7069276284808,12.8524107153968,10.242375411086,12.0832896337921,12.3410843706048,12.8914289231089,12.6685006940582,12.6888786907454,13.1475126069808,12.7873823013945,13.1643777990769,13.6682032015342,14.2547822677242,16.3733327253705,16.3733327253705,16.3733327253705,16.3733327253705
356,"IND","India",81.0989756087786,80.2666703476704,80.0415249946995,79.9798432791814,79.4627281547489,79.3036954154836,79.7180074640103,80.2694169641119,79.6678725187552,78.8271160953534,78.0794032391991,77.2217484937316,76.0608994447467,74.7262096031767,73.0306370331006,73.1618629344908,72.0456972362186,70.6093270506601,70.9182568713425,69.167283708488,68.6025320179942,68.3547559881031,67.7918510497724,66.7666942269125,66.8009785944506,66.8009785944506,66.8009785944506,66.8009785944506
360,"IDN","Indonesia",69.2782895702174,67.1753524622685,65.9869491274165,70.4888284929004,69.0024656476346,68.0529049753104,67.0026863277809,66.7460756025193,66.4474615582299,65.5017379182902,65.5385635692288,65.1890411779469,63.9864284376841,62.3219155047675,61.0255058499231,61.9766345203084,58.8362942254289,57.4577496714457,61.9260456479852,61.742629849378,59.1367877399059,57.1576985465178,57.719306831169,56.3797581401482,55.1340239163259,55.1340239163259,55.1340239163259,55.1340239163259
364,"IRN","Iran",38.1114749506878,37.6743062008455,38.3163459603823,37.0633049107234,33.1377576698713,33.1809363275748,32.7620436329223,32.5574744521524,30.7364820053491,28.9877988108439,27.754528129851,25.9513451638606,26.0173758001307,25.7037642949121,25.3064333474676,24.618400938559,24.4970761624442,24.6862566076573,24.7116805326226,23.6167704193529,23.8667163096029,23.0060061485843,21.4364476611834,20.1751349024483,20.1427586415529,20.1427586415529,20.1427586415529,20.1427586415529
368,"IRQ","Iraq",43.2557530574941,45.9039853595816,42.5407531367865,41.0043622229376,40.0768168414509,39.809763080385,37.5902719724165,39.5026182817993,40.7775476993566,37.5946967719089,38.6674368830861,41.6511043358205,50.7935691445194,43.3455104401654,40.4457105532741,38.3992853675324,35.3230790148711,32.6334380246565,32.5006464139842,32.9969045157668,32.8784489755634,28.3759710819942,27.6064412014583,26.9543176505281,26.6439657636147,26.6439657636147,26.6439657636147,26.6439657636147
372,"IRL","Ireland",8.51550092281416,7.70356772431244,7.24153974161204,6.61003510533597,5.91879387902686,4.99306261874639,4.39085302861126,5.11527224119463,6.41337927647108,6.70540777763718,7.82564898562558,8.76072321260914,9.39095523890973,10.9104309613224,12.454170621255,13.1102732524871,15.161306154515,14.843964980747,15.1888175503575,15.7570147465844,14.8584028704875,13.8593979904915,14.7537813000743,16.0532726272216,17.481199756272,17.481199756272,17.481199756272,17.481199756272
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",24.614226078858,24.101684556698,23.3656227058182,23.1058590161078,24.4047121148627,22.69883671156,21.8619100641918,24.112169924365,23.2029967092704,24.6406945024621,25.8493040440045,23.9489164005438,23.958124930474,22.5931975623982,25.022771903209,23.6592069273627,23.4134910384543,21.9455278758721,25.0834822006967,26.6485620346191,25.2088182393225,25.669790650112,25.7828216759795,26.1952423064256,26.1950537535571,26.1950537535571,26.1950537535571,26.1950537535571
380,"ITA","Italy",28.6566947817794,28.8145904879408,28.5295791256696,27.9677302034096,27.7202560342334,27.3364629227991,27.5904785100882,27.4542817892355,26.7403280468817,26.7671860243757,26.9269694907887,27.5491479174678,28.0525181514953,29.2325952161942,32.3468742954964,32.0170283584532,32.7162631296607,34.5361749271498,36.6723151250138,38.8437465071768,37.7959152779445,38.1505704409579,38.1418795372148,38.0762658119585,38.1262230491701,38.1262230491701,38.1262230491701,38.1262230491701
388,"JAM","Jamaica",52.8453494343694,51.8345405608402,51.1639990169159,52.439576073982,51.9366046094812,51.0817643548276,50.7952105070875,52.0036738822789,50.7050130302905,51.3216966319153,51.8506102946294,49.7372631885645,52.1965887253898,52.2239520563674,60.7943004770722,61.9173113438472,60.1067999436447,61.3543682204027,59.5783386726094,62.3884188165582,61.7617321274691,61.2725609887188,62.5817130102001,61.9930708432641,61.3273196585704,61.3273196585704,61.3273196585704,61.3273196585704
392,"JPN","Japan",23.3152494873394,23.1322142206369,23.2415229011798,24.7400830043123,23.9556048092243,23.4019489234682,23.9520827113424,23.6760602283895,23.2516341741759,22.8268784200389,23.1862955324378,23.1202072638415,22.8497704949871,23.710535699624,26.2327738183102,24.4742531231507,24.0455970314523,22.9204443654382,22.2627150249645,22.8835053812411,23.7646354061475,23.9777443222338,23.7587858423275,24.0116957619924,24.7197419987037,24.7197419987037,24.7197419987037,24.7197419987037
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",59.0266989721964,58.8541292597443,58.9950044495445,59.1280231740877,59.5538114702588,58.4347509711022,58.2329958508357,57.3023118113145,57.0533980256141,54.9826843225885,53.4383588851312,54.4025456438087,54.2491145188808,56.09148123206,57.1239422610281,59.2901529725255,59.656829217476,58.4075359467887,59.614696324569,58.5957526219249,60.0967467771298,62.1277531371224,61.2052369829655,67.2103017734718,66.7706332211864,66.7706332211864,66.7706332211864,66.7706332211864
398,"KAZ","Kazakhstan",14.452928653805,18.6361023500644,20.4626361547519,21.0362190237469,23.346480211574,21.6150788205183,18.8701855310822,16.5381390936272,15.6588276054703,10.9330631667883,10.4413914336593,7.86773985019184,5.43711545582518,4.86718722556084,7.60111953386932,4.08471223411729,3.47201214845201,5.28443551490071,4.88970095547722,7.27652219788988,8.3063428422068,7.75954425182516,5.58271090728306,4.10631653717329,5.15037170218551,5.15037170218551,5.15037170218551,5.15037170218551
404,"KEN","Kenya",84.5640975080428,85.0486774871575,86.4515548735461,85.3741589614314,84.932563166096,86.7346612117557,88.137448058195,89.0223981183105,89.1957413337368,88.1730424842774,88.6578070492066,89.1321053630988,80.9533495767314,81.282629586977,81.7769804098139,82.4022225970503,82.0670117807247,83.242821099233,83.7451645573296,83.4462548540334,82.9725572087287,81.8561161766904,84.1256481976814,83.7836082392643,81.5704368210562,81.5704368210562,81.5704368210562,81.5704368210562
296,"KIR","Kiribati",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.294395618623,96.294395618623,96.294395618623,96.294395618623
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"KGZ","Kyrgyzstan",74.2795979257827,71.8774977754834,72.7982920810113,72.1201794946402,76.0022088228137,76.2500984804155,78.7593489480584,75.7520739439808,74.2414210174552,73.4695200653341,74.2764307858085,75.3471880082227,72.3282617697092,69.6136695469268,70.8415957775929,71.8566267138068,68.9499808165419,64.300775999645,64.5328782833102,63.4493307027149,63.7026872011537,65.1272134604342,66.1893114570284,62.2909832577629,63.8475111944088,63.8475111944088,63.8475111944088,63.8475111944088
418,"LAO","Laos",81.4129679441159,81.4552817063984,81.046158765866,83.0901175985621,83.8001484535412,82.6080648901209,81.8268591716379,81.3011502928903,80.9999196755707,80.0205964348561,80.5825919620624,79.8228507970903,78.9200783451854,78.285524756958,76.3906334262516,74.4802649034496,75.3294760273364,73.5012671494003,71.8682568418545,71.4760211092204,62.8675990636898,55.030839135531,51.6352151300854,51.7303372054108,45.903359235884,45.903359235884,45.903359235884,45.903359235884
428,"LVA","Latvia",45.7204726565139,45.8784427202644,46.8326341965417,47.4892442693584,50.0561621889821,51.2827466829905,49.0717979665865,48.9063390918566,47.0321520209453,45.7128167093719,44.0909819877839,41.7155848072612,40.1521574498229,40.7364725523444,41.7785994555923,38.8198298110544,39.5850587161343,39.3220621181237,39.1109058393906,38.9772301410349,38.3735783319847,37.9412987408106,37.9350596487386,37.8885559305267,36.8308962200277,36.8308962200277,36.8308962200277,36.8308962200277
422,"LBN","Lebanon",53.9019137536086,53.626629558114,49.4076952369555,47.5228248501026,47.7850514110968,50.1958078756144,49.5435285881232,51.2520613777587,49.0111653326175,52.0537042298706,53.8327350480913,57.1919248827975,59.1264652288439,52.8403327856935,48.1047740141313,50.0470532363954,50.9437635626733,49.9836379259654,52.0619917588396,51.4382865965039,50.8032563139725,50.7383604134712,49.7431662922218,59.010768150464,58.2855004861048,58.2855004861048,58.2855004861048,58.2855004861048
426,"LSO","Lesotho",78.0079563832363,78.5142397392026,79.1538402506259,80.0158442944183,75.5197689543542,75.9033627363835,75.9623580609115,77.0091873252953,76.112474720289,76.0721878184493,74.3674115058831,74.5344693707398,73.7394115211422,73.9662190520449,73.1973836863064,73.0037574048718,72.5026025707415,72.1971945004826,73.0064570055697,73.3731234768919,74.45746541095,74.7787992629718,72.7340888670065,72.8004592114284,74.320322715728,74.320322715728,74.320322715728,74.320322715728
430,"LBR","Liberia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
434,"LBY","Libya",2.51215888371186,2.88796231470774,6.66555594863227,8.21663908078038,10.2750817123377,8.99305997580471,10.6240139907308,11.5518624875526,9.26174492530994,9.56213936770718,9.1705452806038,9.90941733635533,12.351592265944,11.1004506985159,11.8011487310918,10.0003653035808,27.4586300049862,14.2447475671476,16.9491888473607,20.8618019007431,25.3002042309393,29.1344849216571,24.400396048566,22.9266632432946,27.2407964414459,27.2407964414459,27.2407964414459,27.2407964414459
438,"LIE","Liechtenstein",36.7179631363586,36.9651250006575,34.2541818150398,34.1097285470316,35.3579458392569,37.3378658025576,36.1936274144633,36.1804994371363,36.4436134227429,36.7077044145562,36.6609674478958,35.9313114286352,40.86814227738,37.9941168886482,38.6774370428162,43.280917365414,44.2238977737305,44.1284114690134,37.4062324161352,43.7579979583545,46.3804762404459,50.2189276305638,47.4767962785281,48.5169154813064,48.650405791012,48.650405791012,48.650405791012,48.650405791012
