"code","iso","country","BCA.ind.1995","BCA.ind.1996","BCA.ind.1997","BCA.ind.1998","BCA.ind.1999","BCA.ind.2000","BCA.ind.2001","BCA.ind.2002","BCA.ind.2003","BCA.ind.2004","BCA.ind.2005","BCA.ind.2006","BCA.ind.2007","BCA.ind.2008","BCA.ind.2009","BCA.ind.2010","BCA.ind.2011","BCA.ind.2012","BCA.ind.2013","BCA.ind.2014","BCA.ind.2015","BCA.ind.2016","BCA.ind.2017","BCA.ind.2018","BCA.ind.2019","BCA.ind.2020","BCA.ind.2021","BCA.ind.2022"
4,"AFG","Afghanistan",15.7725714954908,15.7725714954908,15.7725714954908,15.7725714954908,15.7725714954908,14.091804976254,15.1482390325289,21.9124763208795,29.7713195729922,37.7352255707788,48.1214925795752,46.9889141921416,46.0704028851757,43.717349745322,39.4342338247559,33.4705165728166,24.8766393671998,20.3518340614756,20.4264633480237,22.2632974036912,25.5338050915276,31.7055199592195,38.7079093983752,41.0378928642788,42.9429136011296,42.9429136011296,42.9429136011296,42.9429136011296
8,"ALB","Albania",100,100,100,100,100,44.9209079245269,0,0,0,0,0,0,13.2300152033761,59.62670756478,56.8710534887551,62.458016799206,66.8924932453195,86.6752129914742,94.7647447036444,100,100,100,100,100,100,100,100,100
12,"DZA","Algeria",69.0909713445773,69.0909713445773,69.0909713445773,69.0909713445773,69.0909713445773,64.7680124862599,59.4592345442888,51.0899373842893,39.8240642919104,30.685049689955,23.294816410706,18.5760464382529,18.263796865622,21.0628561461555,25.4880757524778,32.2383493195105,41.8221127616642,48.6056091295883,53.1234053611575,54.5672187599711,54.0787931817281,56.0117861014906,59.1244264111556,62.7234138718891,63.8678428817265,63.8678428817265,63.8678428817265,63.8678428817265
20,"AND","Andorra",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
24,"AGO","Angola",53.7624687091701,53.7624687091701,53.7624687091701,53.7624687091701,53.7624687091701,58.3289294910788,59.9816368188188,59.1210654662436,58.159689276371,56.5504226881356,56.472050639071,47.7323983256171,36.4880102631218,25.4581497544924,13.6168223369351,6.90381438397017,4.39991364870953,4.30510780453355,1.51848714966039,4.63708085651537,14.7699931618956,22.2031505557864,35.3809984384365,44.7293155180101,51.8101935019517,51.8101935019517,51.8101935019517,51.8101935019517
660,"AIA","Anguilla",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
28,"ATG","Antigua and Barbuda",51.4618398680388,51.4618398680388,51.4618398680388,51.4618398680388,51.4618398680388,53.6812955309592,58.7711414143451,71.0226755066499,81.8134824160663,74.8782304239065,71.0958542455952,66.067564893923,45.315921168997,45.8038615030194,27.4306872566659,18.5976347851569,38.2727104205311,43.1345665476861,45.5744712247105,44.4765064588251,53.9447652729334,62.2296923501972,64.0382344515023,71.9030051193401,68.9808084328385,68.9808084328385,68.9808084328385,68.9808084328385
32,"ARG","Argentina",45.0689919983209,45.0689919983209,45.0689919983209,45.0689919983209,45.0689919983209,60.7101313597081,75.6401606274174,88.5874589606865,97.9909545890095,100,95.0421989010611,83.8407348014615,80.2119988551003,72.1247487894963,66.3714228514823,64.596538064197,64.4170967177008,70.6732945505117,78.4592981270742,84.5732546167274,85.0526220993997,84.0169184892665,86.4508118471059,81.1325690917198,83.1346066686231,83.1346066686231,83.1346066686231,83.1346066686231
51,"ARM","Armenia",100,100,100,100,100,100,100,100,100,100,100,85.1585906220429,67.5423096683857,50.2278286757799,42.653396693621,40.5556835726991,42.8140649470349,47.7264863566659,51.4644874946811,54.6293662783388,37.1898100372289,21.0098336289434,26.2797038214231,26.8345153754949,30.6153847685248,30.6153847685248,30.6153847685248,30.6153847685248
533,"ABW","Aruba",100,100,100,100,100,94.0425145419036,69.3937608898581,73.5585513768491,77.8086599711469,65.6048447198268,54.0395792620976,44.1465846118385,18.1074150976219,34.2273158049416,36.7495385253063,32.2707920603762,58.0063770347296,63.3438221282045,64.024277209179,60.3892109031728,65.885765084223,68.8644771484138,63.7009741906158,65.0894282175528,58.5160361904134,58.5160361904134,58.5160361904134,58.5160361904134
36,"AUS","Australia",81.049273783179,81.049273783179,81.049273783179,81.049273783179,81.049273783179,95.8437281205083,100,100,100,100,86.6444010840615,77.0717106291875,68.0691267695971,60.3583361724803,59.9867068219777,62.6298253140968,67.0878074545326,67.4080450336038,64.5684169835251,65.4913007163815,66.8505262951424,70.7481050341595,70.9855511823122,67.9274131860471,69.7227696526562,69.7227696526562,69.7227696526562,69.7227696526562
40,"AUT","Austria",43.8514184367457,43.8514184367457,43.8514184367457,43.8514184367457,43.8514184367457,71.5428540050487,86.8859068465821,100,100,100,100,100,99.1525273051415,82.3887855723526,78.5559720895567,97.3291217188099,100,100,100,100,100,100,100,100,100,100,100,100
31,"AZE","Azerbaijan",100,100,100,100,100,100,100,100,100,79.4126595096778,55.5202666610096,42.8497158931763,43.174498042482,39.3197543732782,50.9499087930044,45.2884141064503,42.810377542471,41.327392445178,38.3018289720749,32.0375328500366,29.8591426641005,36.6017452356675,48.4913539839399,52.240091618402,64.5559182228085,64.5559182228085,64.5559182228085,64.5559182228085
44,"BHS","Bahamas",100,100,100,100,100,100,100,100,100,100,100,88.4615739559129,74.133081487752,98.8501010621944,71.4727639166491,34.7623942857999,46.2493982581725,43.5247038188339,42.5284749586093,31.1703517785655,34.3950496135223,40.0228123645911,43.4379810471241,77.4763114657715,87.3359725661979,87.3359725661979,87.3359725661979,87.3359725661979
48,"BHR","Bahrain",42.1385335558389,42.1385335558389,42.1385335558389,42.1385335558389,42.1385335558389,42.9319210411425,48.3096857419862,28.4398429974256,5.83282888478,0,0,0,0,0,0,0,0,5.11040945573635,53.2003402322381,100,100,100,100,86.3774072060261,67.0036757371275,67.0036757371275,67.0036757371275,67.0036757371275
50,"BGD","Bangladesh",48.2874227215882,48.2874227215882,48.2874227215882,48.2874227215882,48.2874227215882,47.0635767104502,44.9694508309547,42.2993615829286,41.1905851367211,39.6789172797099,36.1263032798588,37.6685604995762,38.4855664359592,40.8638460012812,44.0889536549495,46.8193521236051,45.5036290311917,44.8196425703622,46.6877837477182,48.2015017222657,46.5780618030283,46.75153343697,46.0750310909487,45.1194686944077,45.9698409000327,45.9698409000327,45.9698409000327,45.9698409000327
52,"BRB","Barbados",78.9676880971298,78.9676880971298,78.9676880971298,78.9676880971298,78.9676880971298,79.421535397096,67.3464909403917,72.1659725246638,67.3883294563537,68.2761787005991,69.9109928740331,71.8289935229427,62.960697582888,59.3537546892275,39.5565878799995,33.9750967626254,49.5041022745343,53.0126790118838,55.1746774371301,54.89007292944,62.9006203100864,70.3805808391931,73.3113232337022,76.0644008169527,70.5079845037708,70.5079845037708,70.5079845037708,70.5079845037708
112,"BLR","Belarus",100,100,100,100,100,100,100,100,100,90.0127121290108,71.5962251298863,44.8557253666708,29.1808307457245,8.52813208987746,6.08802435113691,1.66127101697059,1.24765435101864,3.71778122576204,15.7074961170492,38.1995143096849,65.3244999059513,79.8083743333708,91.6557020741966,92.122851240653,100,100,100,100
56,"BEL","Belgium",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
84,"BLZ","Belize",22.4531229264036,22.4531229264036,22.4531229264036,22.4531229264036,22.4531229264036,18.4749829385453,13.5873940492588,26.0910749331243,38.2714808582056,46.0112552774509,55.9140059985459,68.0156116261364,70.6961156750781,84.6603257125513,71.4196849143064,57.4511170742148,49.6757584990909,47.698180137602,45.7402196737105,40.3419956591569,41.3125423820195,43.9991101006684,46.7703859480737,57.6489626353661,62.7075318513228,62.7075318513228,62.7075318513228,62.7075318513228
204,"BEN","Benin",32.9960381627689,32.9960381627689,32.9960381627689,32.9960381627689,32.9960381627689,60.0003093652645,81.4463233104516,100,100,100,100,89.3632711358976,56.686183416018,26.8609314321914,0,5.63473724183882,13.8119505448686,21.8047995846202,23.197498075242,26.1503044459416,30.8388981618668,28.6309472691182,23.5467813853104,20.4891989856083,16.2267964844681,16.2267964844681,16.2267964844681,16.2267964844681
60,"BMU","Bermuda",100,100,100,100,100,97.1161265077945,88.1422728036999,100,100,88.4419815339442,97.3676837249636,85.1718293285158,63.9849674383929,88.2568824096191,76.7873061803443,73.464177471681,98.9344615614979,100,100,89.3756244679043,93.8442868922555,92.641029653601,86.669883191493,86.8801041007073,82.3892630771612,82.3892630771612,82.3892630771612,82.3892630771612
64,"BTN","Bhutan",49.828971093411,49.828971093411,49.828971093411,49.828971093411,49.828971093411,39.8057760296806,34.3650305489758,32.3862594162225,41.4629632974365,54.112422685043,67.3187828056278,69.5839783136573,70.5664390846002,68.9739467115095,67.0863205822256,60.3623323442909,49.3169399312582,40.2183331289027,38.8545190572906,41.7922486029023,41.3511526636034,43.1780396919148,48.0819632015217,48.8330385200886,53.9296382190107,53.9296382190107,53.9296382190107,53.9296382190107
68,"BOL","Bolivia",100,100,100,100,100,96.8393423362843,80.4861475477068,72.2548681905548,55.6426329124594,34.7985789271359,9.11254627428808,0,0,0,14.8828607791608,9.56926902716043,6.71098494757602,5.494053951811,4.95608588223593,3.66612504411447,6.55620173760548,12.0510224959138,23.3315758405864,37.9279258569503,57.4764800685929,57.4764800685929,57.4764800685929,57.4764800685929
70,"BIH","Bosnia and Herzegovina",93.4238542926576,93.4238542926576,93.4238542926576,93.4238542926576,93.4238542926576,93.4238542926576,93.4238542926576,93.4238542926576,93.4238542926576,67.6243070756511,49.0943965862945,27.3802688580007,4.18491184319124,0,0,0,0,19.1083403790154,46.3370878348042,66.334483641138,80.978196784263,84.8947687214307,96.846753227875,99.5468544463093,100,100,100,100
72,"BWA","Botswana",36.6292195254262,36.6292195254262,36.6292195254262,36.6292195254262,36.6292195254262,40.338940331183,41.0257866024048,39.5903223695055,42.8638904536891,50.4418593726443,62.2717857570721,72.0957243238808,72.1062201376639,63.957480437645,58.9669755925139,53.5624401085289,43.7216805483558,33.789318273083,24.9196896362166,22.0650726025721,28.3121978588325,36.6874621822167,37.3668407012196,38.9902446422396,44.016773568483,44.016773568483,44.016773568483,44.016773568483
76,"BRA","Brazil",92.2288565641227,92.2288565641227,92.2288565641227,92.2288565641227,92.2288565641227,99.1945581152062,96.4536343244081,81.5722430917667,73.3607277142533,63.0980782971815,54.354563584573,45.9297672759055,37.2012208556038,29.1295916541763,26.9615915494873,29.4963624080861,35.9840484038197,42.0876450597347,51.2468467069179,59.896078599103,72.5024762445334,85.2000575981624,97.4735779664899,100,100,100,100,100
92,"VGB","British Virgin Islands",23.4903900756718,23.4903900756718,23.4903900756718,23.4903900756718,23.4903900756718,30.6975492271825,38.9157427272717,52.2397463365992,64.5351187313372,63.0874702756122,62.3907035912235,54.2032651367951,34.7074779184284,30.6413014248305,14.278576042283,5.73562390104217,20.0647088325834,22.344130928586,24.0984617502218,24.9592742210292,35.269869011217,43.8808315671676,49.4809370761715,58.7968442880655,60.7150472651063,60.7150472651063,60.7150472651063,60.7150472651063
96,"BRN","Brunei Darussalam",12.8082916325202,12.8082916325202,12.8082916325202,12.8082916325202,12.8082916325202,23.5947756094151,34.8825614697208,39.6471290275514,43.3323082398872,48.1027483724253,53.0402696786119,49.1220784062037,39.7386790652814,36.2031184696916,35.4096166981467,33.958932930795,30.4594629505847,28.3463635508555,31.5316845663358,37.5209709671785,46.558295490578,57.6382810232512,63.875481297309,69.4432868231222,73.6361602499752,73.6361602499752,73.6361602499752,73.6361602499752
100,"BGR","Bulgaria",100,100,100,100,100,97.9176443592943,94.1702491612567,88.027684997309,73.5696031722976,65.9928116518971,66.0003256945943,54.8831375853784,60.5346109337103,63.1024989004982,71.3849053595006,82.9817238922272,100,100,100,100,100,100,100,100,100,100,100,100
854,"BFA","Burkina Faso",37.9309578108734,37.9309578108734,37.9309578108734,37.9309578108734,37.9309578108734,37.5564253139141,38.9921052336775,46.1940768697102,58.0185006746327,56.7035195817226,49.6578100021513,41.3780399514906,36.679820238166,32.6982278547897,29.2188920804076,30.1656468538906,30.8378570309372,35.0790487729779,41.0506955939614,48.0990940872517,53.432610090922,56.3133188630452,56.4999282974998,56.9712117849837,57.8843278885035,57.8843278885035,57.8843278885035,57.8843278885035
108,"BDI","Burundi",49.7440143194137,49.7440143194137,49.7440143194137,49.7440143194137,49.7440143194137,51.8490558757473,54.6829694024515,61.770421759317,72.0903704751913,68.0543837978504,57.7681254751013,46.3603054841381,39.5322610849389,33.7999139837549,28.3635828333177,27.8484287366524,27.5255214370893,30.8195451122103,35.977991130827,41.8937026472825,46.5680515963613,49.1120057527222,49.8699053131193,51.2835219290387,53.2139808497401,53.2139808497401,53.2139808497401,53.2139808497401
132,"CPV","Cabo Verde",23.3823466717304,23.3823466717304,23.3823466717304,23.3823466717304,23.3823466717304,22.0967814460157,22.4250079438877,26.805925691646,38.532684130272,39.0539656460143,33.2490510160885,28.1189455872858,25.4887385701629,31.6106580490131,37.4859697112272,48.5364596877087,50.8058217122326,52.8384198610082,57.328263876501,61.4040079983876,59.4294871043961,57.1200849812831,49.0605453259569,48.6698483227635,49.4469979539627,49.4469979539627,49.4469979539627,49.4469979539627
116,"KHM","Cambodia",0.909205598308304,0.909205598308304,0.909205598308304,0.909205598308304,0.909205598308304,8.4527393024177,18.8248407965729,15.4931698887673,15.2692753950833,47.1285179653086,66.0956004813722,87.8194672007711,100,100,84.6348943517963,58.425210004442,36.8136878971367,0.00920364527028994,0,0,0,0,0,30.8738253850608,33.9430503261489,33.9430503261489,33.9430503261489,33.9430503261489
120,"CMR","Cameroon",36.4331219768047,36.4331219768047,36.4331219768047,36.4331219768047,36.4331219768047,36.1904904577643,37.1731856135616,34.4322631531702,32.5949867899652,30.5534669513054,29.8754125722998,40.6248402813598,63.4444243783871,81.7979219372897,99.7670597100705,100,100,100,96.9239749953698,74.8692181151534,49.3077201844406,32.0922185422366,31.1075567567652,32.5307985307392,33.1683202165334,33.1683202165334,33.1683202165334,33.1683202165334
124,"CAN","Canada",55.1344382336923,55.1344382336923,55.1344382336923,55.1344382336923,55.1344382336923,44.0233717069177,45.7543915652215,55.3330640154184,66.5555162098798,77.8982043947874,89.2408925796949,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
136,"CYM","Cayman Islands",18.6773058034616,18.6773058034616,18.6773058034616,18.6773058034616,18.6773058034616,31.0205034421708,42.3156562267181,59.9057679112204,66.513118060577,73.1204682099336,71.2454744217965,65.8883925409464,33.6880888143103,29.0378936426869,14.5860095264392,6.39521705229967,28.0119899020924,31.7692363463679,33.7695769138929,36.479042547232,50.106638707554,63.3450747994987,61.0650735957294,62.8874883708047,60.6170401181646,60.6170401181646,60.6170401181646,60.6170401181646
140,"CAF","Central African Republic",42.4823654873415,42.4823654873415,42.4823654873415,42.4823654873415,42.4823654873415,43.7531676496361,47.3239327462851,56.6647729537199,70.7074269588677,71.65449866814,66.4976885031436,60.2887074477833,57.8455089430946,55.3546330419682,51.9893365171475,52.3238794244478,52.121913404033,55.0589913137521,59.5731951981945,65.242844298062,69.2134254091474,71.0175898802039,70.9197430524855,70.5586898424487,69.9865333349764,69.9865333349764,69.9865333349764,69.9865333349764
148,"TCD","Chad",29.7219428347142,29.7219428347142,29.7219428347142,29.7219428347142,29.7219428347142,28.2286484884126,28.6134082621736,34.7722133209057,42.865326731437,36.0971230054215,24.4250839804226,14.4948811629162,10.4401463505064,9.13721261521853,10.2399927173653,16.9073328890257,23.7954324901399,34.3283463229476,43.1370765197312,49.8750994972297,53.7440033687886,56.1201606295291,56.0825509223815,56.1155589261496,57.1938822538976,57.1938822538976,57.1938822538976,57.1938822538976
152,"CHL","Chile",64.3225648386859,64.3225648386859,64.3225648386859,64.3225648386859,64.3225648386859,72.624650660217,82.3404629492633,88.9285469470543,99.8247591268239,91.5719628281485,79.1714897390193,65.8080866145968,55.2225658383547,44.4631057248975,38.5662104871092,37.4038453484608,31.2854125825332,30.0866212174799,30.481967519696,32.6816475166086,37.2728362717139,39.8372072571841,42.1710195391978,44.5124810911936,51.0733702436597,51.0733702436597,51.0733702436597,51.0733702436597
156,"CHN","China",48.3117970183755,48.3117970183755,48.3117970183755,48.3117970183755,48.3117970183755,66.0216832742015,85.0311862640351,100,100,100,94.5294421565467,71.7769317891339,53.9071582799062,47.0920232843757,48.0077468173231,53.7766402067412,60.783798950741,69.9888013616924,86.0433903500907,100,100,100,100,100,100,100,100,100
170,"COL","Colombia",100,100,100,100,100,100,100,100,100,100,100,83.0934699534826,64.9467347342928,51.6909389299478,40.1946700833079,36.6320857236556,29.4364922491437,27.703083573519,2.51478906913086,0,0,0,15.3189498978142,36.4618374350823,57.6910362077294,57.6910362077294,57.6910362077294,57.6910362077294
174,"COM","Comoros",42.7597981896332,42.7597981896332,42.7597981896332,42.7597981896332,42.7597981896332,43.6701509890216,45.3599869544707,51.440726148551,60.8492494786538,58.5116047141169,50.0967807858624,42.1174624445557,39.3885718107437,37.1903697120818,35.6181836896856,38.1653476680161,39.6885036426741,44.0722108710791,49.7818112542922,55.9372327894856,59.2971066805834,60.5684216347736,60.6027497463781,60.6808111969266,61.3736385491958,61.3736385491958,61.3736385491958,61.3736385491958
184,"COK","Cook Islands",70.1780308243133,70.1780308243133,70.1780308243133,70.1780308243133,70.1780308243133,70.1780308243133,70.1780308243133,69.2572632471951,68.336495670077,67.4157280929589,60.4304664014834,44.986608580597,45.5195831411645,47.6000546413538,45.9214123833585,47.1608680674433,33.7788056482772,35.3886426638909,47.2874018141765,45.2094428245265,43.9932261087164,38.9345811585797,46.2655348124782,54.612338580767,67.451228314586,67.451228314586,67.451228314586,67.451228314586
188,"CRI","Costa Rica",100,100,100,100,100,100,100,48.8936569325551,27.7314719894888,8.2622364136523,0,0,0,0,0,8.0141032004835,33.8824425702562,54.842902051582,67.5961919277249,89.8358102136289,100,100,91.8839477145624,80.0187788664476,78.0050330162787,78.0050330162787,78.0050330162787,78.0050330162787
384,"CIV","Cote d'Ivoire",35.4050368345191,35.4050368345191,35.4050368345191,35.4050368345191,35.4050368345191,37.4641803355182,40.4565753743411,44.3246405926267,48.0456532070509,30.0034830394132,13.9853428248465,4.5514699148989,0,0,1.01226805347795,3.76841569739805,2.84334423405375,6.5528209471678,18.9686975875712,13.169764250578,27.751722946942,44.4751083925586,54.5569355777575,65.9219189499127,85.4196198117149,85.4196198117149,85.4196198117149,85.4196198117149
191,"HRV","Croatia",54.4338462488652,54.4338462488652,54.4338462488652,54.4338462488652,54.4338462488652,47.7645576216709,42.8470753929958,51.0369152201702,46.0201898716861,49.7219992151602,48.3634733497855,50.0526201400349,51.236602873432,54.5624098337295,59.6149558185661,71.4219473336487,82.8874575317811,100,100,93.7651493148082,77.9062507312214,89.8674653667338,100,100,100,100,100,100
192,"CUB","Cuba",88.5680745284742,88.5680745284742,88.5680745284742,88.5680745284742,88.5680745284742,85.4324092501113,82.9558247000778,83.7289453273592,100,100,100,100,100,100,100,100,100,100,100,100,87.020897969369,92.464924830469,76.5214141282508,66.7087016523845,59.7672435670296,59.7672435670296,59.7672435670296,59.7672435670296
531,"CUW","Curacao",70.366382053171,70.366382053171,70.366382053171,70.366382053171,70.366382053171,70.1387777718332,69.9111734904954,69.6835692091576,69.4559649278198,69.2283606464821,69.0007563651443,68.7731520838065,58.9221031039284,50.7563485037894,48.9921184455805,49.887002190677,51.1802332021316,79.1953951835805,97.9627078263902,100,100,100,93.9474892630398,100,92.9159824458429,92.9159824458429,92.9159824458429,92.9159824458429
196,"CYP","Cyprus",51.859945254206,51.859945254206,51.859945254206,51.859945254206,51.859945254206,59.5947052853882,70.7746849623429,76.0420347000896,79.538274915334,93.8719114205219,100,100,100,100,100,100,100,100,100,100,100,100,97.0216791101695,100,100,100,100,100
203,"CZE","Czech Republic",100,100,100,100,100,100,100,100,100,100,98.9727423250554,86.4631634662046,84.2573433169898,73.4388796109723,73.9963157109094,73.5011856342774,75.8113875042372,82.9453781772941,91.0590767307021,92.7781783569713,94.2887465998351,95.8518613993091,98.7337620811134,100,100,100,100,100
180,"COD","Dem. Rep. Congo",28.4503002146215,28.4503002146215,28.4503002146215,28.4503002146215,28.4503002146215,29.1140368880823,29.3287518446725,29.2241126672483,28.6482195016949,27.9214711499221,26.9042436924387,25.6856482281776,24.5233814577885,23.1008991037716,22.0970766055527,24.9872633546021,25.9553081452365,51.64203632739,62.9082765374544,61.8622526142223,60.2540811879073,56.9923781403445,41.7019117689619,28.3816232361995,16.8883024761314,16.8883024761314,16.8883024761314,16.8883024761314
208,"DNK","Denmark",100,100,100,100,100,100,100,100,100,100,100,100,92.0265365991636,83.123289618717,79.8999856919797,83.5520665851344,88.9384210644961,100,100,100,100,100,100,100,100,100,100,100
262,"DJI","Djibouti",51.3580111622545,51.3580111622545,51.3580111622545,51.3580111622545,51.3580111622545,55.1753029137215,60.057939716793,64.4769229608164,71.5113431555467,69.2337471989129,61.3026040415975,54.3918986261988,52.2092550267632,47.1267982951217,44.012137062591,46.2568597955696,53.75967357921,59.3003992966868,65.268818833866,71.427209190458,73.0847163161092,74.55643690465,71.8891928191276,67.5055733950199,65.3041343167595,65.3041343167595,65.3041343167595,65.3041343167595
212,"DMA","Dominica",42.0446224906478,42.0446224906478,42.0446224906478,42.0446224906478,42.0446224906478,48.532794316871,53.945479463226,64.8998177014133,73.2092804180977,73.2548241745373,75.8657919953143,82.1898628568002,69.3759580572439,78.3804703095943,70.2442838717911,65.3989202397143,77.664028877443,85.5317675496456,91.3834504136798,90.2561778619824,96.6870761697328,100,87.3058472117999,88.5311555382763,86.7595943491286,86.7595943491286,86.7595943491286,86.7595943491286
214,"DOM","Dominican Republic",31.4503786373334,31.4503786373334,31.4503786373334,31.4503786373334,31.4503786373334,29.6389995064375,34.9604696238654,37.2940506560902,52.0550954383842,56.2175954613932,55.4837410226359,49.718641683448,40.3797661297274,47.9437124626111,57.8564546131735,60.3282336034854,68.8895055852082,70.9801417986194,84.4487853525618,100,96.1040436540476,75.5329851251997,65.4571636400227,59.384759303209,56.2043743818424,56.2043743818424,56.2043743818424,56.2043743818424
218,"ECU","Ecuador",87.7834022078077,87.7834022078077,87.7834022078077,87.7834022078077,87.7834022078077,92.6863037489131,90.9023241684565,100,100,86.3977758456914,75.8607622173412,58.1164937660809,42.2008797731753,30.9283746627481,34.4450211931019,34.3694239970485,38.3096181358902,42.6526508383856,47.4813762598172,39.3291865211171,42.4606076845919,51.7892515689481,60.5946318153328,67.1776817870117,77.9210970522533,77.9210970522533,77.9210970522533,77.9210970522533
818,"EGY","Egypt",10.7561458851447,10.7561458851447,10.7561458851447,10.7561458851447,10.7561458851447,9.22314496922236,15.0478982938228,19.100737989913,26.7381914124691,31.6917621697481,36.6938393140543,36.1398714658895,36.5273253273794,33.6348056783115,26.2473021533314,19.3002912244968,15.162827850927,11.038075741995,14.642203151117,16.4160016898729,22.891711857701,27.7550381903924,30.7073570995918,41.1108201685023,51.8662342844107,51.8662342844107,51.8662342844107,51.8662342844107
222,"SLV","El Salvador",37.9895882439543,37.9895882439543,37.9895882439543,37.9895882439543,37.9895882439543,45.0724728263462,47.9418863685032,47.6099183566592,44.6520888058227,40.9423503738963,32.3393945517795,26.7340246507076,34.8908785968053,40.3157744996418,41.5192783295077,45.6464898099889,56.611056604726,69.9084313492233,93.3358745248938,100,100,100,100,100,100,100,100,100
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,90.1456971243989,83.4407753365664,83.4407753365664,83.4407753365664,83.4407753365664
232,"ERI","Eritrea",62.9107961261952,62.9107961261952,62.9107961261952,62.9107961261952,62.9107961261952,97.3966810755727,100,100,100,100,100,100,100,100,100,100,95.3940932102971,81.5816729954406,64.5011652069863,63.5811100215697,62.2933605120981,61.7554278670366,61.4496537804614,62.8023738329665,63.0043747422812,63.0043747422812,63.0043747422812,63.0043747422812
233,"EST","Estonia",60.485629899845,60.485629899845,60.485629899845,60.485629899845,60.485629899845,60.485629899845,36.1440689879778,41.7291176418478,45.0133081135659,47.9107609812324,59.043364942176,65.3757964711229,54.6665361679633,50.8619144233542,59.750988429292,54.6231726483973,51.5938622466515,53.895564800137,43.2944997601082,37.6668475907265,44.8372536312524,55.3487298937843,54.2342125993986,64.2431875759836,88.32733726503,88.32733726503,88.32733726503,88.32733726503
748,"SWZ","Eswatini",0,0,0,0,0,0,0,15.2856953251769,43.9508691583394,57.5237172898938,69.3887635305173,88.594864866147,80.6672385756943,71.3681529484508,62.7132329829782,62.7924794822976,63.6283217185895,65.595022627216,69.1142177572683,72.2826919967501,73.2060661333062,73.6815354315501,71.3202620817502,68.3136497419292,66.6172003369112,66.6172003369112,66.6172003369112,66.6172003369112
231,"ETH","Ethiopia",44.2041752721705,44.2041752721705,44.2041752721705,44.2041752721705,44.2041752721705,44.996880937365,45.4799784983046,46.655785678705,47.4244852193337,47.705666003791,48.1776055326718,49.7756107065557,50.348273163238,51.0593472123713,51.810689248676,52.6836184468621,53.0514425649823,53.1330414965617,52.5038845805833,51.4479519963435,50.7664669988969,50.4310935444149,50.1893180854391,50.7998990597031,52.3026600748714,52.3026600748714,52.3026600748714,52.3026600748714
234,"FRO","Faeroe Islands",69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,69.7286842390735,66.123455228838,65.4851365379835,66.2894675590576,68.0094560016693,70.219949304256,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294,72.7048845308294
238,"FLK","Falkland Islands",70.0305573461199,70.0305573461199,70.0305573461199,70.0305573461199,70.0305573461199,67.6181412747628,65.2057252034057,62.7933091320486,60.3808930606915,57.9684769893344,55.5560609179773,53.1436448466201,8.96692829204716,4.32782485654225,0,0,38.8380978048213,55.3303705943386,64.0176017126156,65.9811402450637,66.6903599400712,67.3995796350787,68.1087993300862,68.8180190250937,69.5272387201012,69.5272387201012,69.5272387201012,69.5272387201012
242,"FJI","Fiji",58.4308214903226,58.4308214903226,58.4308214903226,58.4308214903226,58.4308214903226,56.671823865366,55.9844549040911,67.5346959100428,87.2770981969663,86.814823988162,93.8597413069153,79.8865976104364,88.7353730941863,100,100,97.9584456861492,76.4132641954286,73.4767952404567,76.3683502152764,73.8773675485703,69.8743325053574,64.1029056196229,67.0050292782383,72.8020157709941,92.1083292406662,92.1083292406662,92.1083292406662,92.1083292406662
246,"FIN","Finland",100,100,100,100,100,100,100,100,100,92.3311184500116,91.2088053934263,82.5561422213077,76.0204877415842,75.4231809656456,85.1474066096449,86.4130389107077,92.5979857543555,93.6155799423821,93.4494748323009,91.4191449783315,99.8308553824705,100,100,100,100,100,100,100
250,"FRA","France",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
258,"PYF","French Polynesia",64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,64.2253820995466,57.4379570178333,51.4643367497802,47.5851306633485,41.7239590451775,47.956497788859,55.9707583684954,68.0258591520372,68.0258591520372,68.0258591520372,68.0258591520372
