"code","iso","country","NDA.ind.1995","NDA.ind.1996","NDA.ind.1997","NDA.ind.1998","NDA.ind.1999","NDA.ind.2000","NDA.ind.2001","NDA.ind.2002","NDA.ind.2003","NDA.ind.2004","NDA.ind.2005","NDA.ind.2006","NDA.ind.2007","NDA.ind.2008","NDA.ind.2009","NDA.ind.2010","NDA.ind.2011","NDA.ind.2012","NDA.ind.2013","NDA.ind.2014","NDA.ind.2015","NDA.ind.2016","NDA.ind.2017","NDA.ind.2018","NDA.ind.2019","NDA.ind.2020","NDA.ind.2021","NDA.ind.2022"
296,"KIR","Kiribati",54.1462514203622,54.1462514203622,54.1462514203622,54.1462514203622,54.1462514203622,46.148941797189,39.5298751680505,24.7863141183787,13.5067224763078,7.74322643895431,0,0,0.613496406373756,7.09767482867677,22.9761241485621,32.3178507810034,40.6144071167931,42.6122847984021,47.2942090372549,53.1138722920165,53.1584791529666,51.1280870873243,49.9134855704702,47.4180419465783,49.2107839881281,49.2107839881281,49.2107839881281,49.2107839881281
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,4.5891423059778,10.3027351683998,13.3407638402611,17.2881870032242,26.1644247661695,30.0717179559433,25.7196648186975,30.2876023043029,36.6407952172101,40.2465836978866,40.0271108366155,45.0799422180437,40.1489217203245,37.8418994073283,40.4894835731647,42.6378566429522,37.8504814799055,37.8504814799055,37.8504814799055,37.8504814799055
417,"KGZ","Kyrgyzstan",100,100,100,100,100,100,100,100,83.5120460355319,65.4258133910719,59.5431635373748,56.8525802858507,55.1351830930909,51.3319606573107,42.3201982474548,36.3862332334106,30.5507390638609,32.6700399735664,27.09705356873,25.2047294981465,29.4580451335086,36.5189344682213,46.364320976108,51.5079329901722,51.79636631382,51.79636631382,51.79636631382,51.79636631382
418,"LAO","Laos",57.2362479957481,57.2362479957481,57.2362479957481,57.2362479957481,57.2362479957481,63.6681166876223,68.2104710444829,66.8574714672567,64.958519009682,55.2944111046628,44.936807427839,39.6002447688187,26.9057332727824,26.5569394040905,31.0670002401131,27.5933924617085,33.0381870696485,32.9338927477513,33.2362841701732,31.5001748790922,29.1523024878138,28.9720897862868,28.3450378090107,35.4529004660258,41.0456929410174,41.0456929410174,41.0456929410174,41.0456929410174
428,"LVA","Latvia",70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,70.0359838632309,67.5893922105089,63.8390852603167,59.3332398527039,53.0823648286194,50.1267236834941,51.6423081390864,49.9917807303362,47.9245901518175,51.2418149361881,50.6539298755184,48.6408361605667,49.6776068122561,50.6081263077198,55.0979226970368,57.9318743163842,57.9318743163842,57.9318743163842,57.9318743163842
422,"LBN","Lebanon",1.66585862452413,1.66585862452413,1.66585862452413,1.66585862452413,1.66585862452413,11.2565173706417,19.3549445583328,32.2570077765249,37.2721264226893,49.367167833612,57.2486006458952,68.7264201762829,78.3592785354124,79.0319769350474,74.0296602122042,68.9402008627846,52.6796668211677,38.2832409465846,23.6110152173364,7.61931003220438,0,0,4.13784144901918,17.1289237121335,25.9089633074111,25.9089633074111,25.9089633074111,25.9089633074111
426,"LSO","Lesotho",68.6680951810335,68.6680951810335,68.6680951810335,68.6680951810335,68.6680951810335,59.046195874936,55.111847849695,54.9521600572702,53.3681389580923,56.0875544174371,56.2785743280115,59.9790616456239,65.3019144836384,87.6640814575428,78.6123272251996,74.0292930591379,69.3016190786805,73.5855780525494,83.4038513105437,100,100,100,100,100,100,100,100,100
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574927932479497,6.03316226856288,9.18362819880693,19.8627221153186,30.8748387892668,43.8043622629748,29.6563403875396,29.6563403875396,29.6563403875396,29.6563403875396
434,"LBY","Libya",27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,27.023387249532,17.2095840850113,15.9558759217025,29.0222180230893,34.1179718415134,40.5728217511223,49.5151938942862,60.1556449159498,67.3363402008746,73.6859517802739,74.7567941561831,74.2165510496092,74.2165510496092,74.2165510496092,74.2165510496092
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,33.2787817679581,37.5859751489689,37.7821216620751,31.8219397719141,30.2946468491352,39.0944434677095,46.9302015288438,48.4049324614072,48.0932013327948,55.0644002851036,57.9100643031789,57.1281775674814,61.9405476221607,56.9626841559631,57.9292397906342,65.1740006599884,65.1740006599884,65.1740006599884,65.1740006599884
442,"LUX","Luxembourg",87.5855360877871,87.5855360877871,87.5855360877871,87.5855360877871,87.5855360877871,90.4966208835341,89.4444069853351,81.3898821774135,74.8044680712642,65.0471686823306,62.2060866430881,62.1899942385911,63.9892960484422,67.0733136285225,69.6560684990288,72.2338776964269,76.6644321135471,84.4229540993981,94.1540447345016,89.8735595093227,87.9184517163153,87.9660981634085,88.0777722561924,87.9802848659764,91.3051792781584,91.3051792781584,91.3051792781584,91.3051792781584
446,"MAC","Macao",0,0,0,0,0,16.1299459039383,42.9204939655785,64.3157352657069,81.7023064073647,81.5387980820133,81.3013659832989,76.4163046521973,86.3382789210274,94.5866688332101,84.1931325919904,100,81.5478727980821,62.2533315871662,49.6123647696166,34.8230135444489,0,0,0,0,0.334823210446984,0.334823210446984,0.334823210446984,0.334823210446984
450,"MDG","Madagascar",71.1342138054052,71.1342138054052,71.1342138054052,71.1342138054052,71.1342138054052,75.9521170474379,86.3230094790078,100,100,100,87.7329246585497,77.3440568307145,66.0161553516172,57.8446349763192,49.3141385353652,45.4991708938861,45.984649412173,55.6380912967028,58.497534330359,71.8694567634198,69.3840342472531,68.7832804141635,66.2073312489358,69.2861802000288,71.365442368626,71.365442368626,71.365442368626,71.365442368626
454,"MWI","Malawi",61.6136113049019,61.6136113049019,61.6136113049019,61.6136113049019,61.6136113049019,57.0377383957106,55.5176755498173,41.3825357747134,24.7896617596586,29.9970788813115,29.7219056116948,22.0041361035162,12.4622660544485,0,0,0,0,0,0,0,0,6.2463282201813,9.67173935370663,0,0,0,0,0
458,"MYS","Malaysia",38.201310229898,38.201310229898,38.201310229898,38.201310229898,38.201310229898,35.1107068100273,38.6731725276255,34.6876737639324,27.4216951537809,19.5135209531656,14.078717520874,17.1280596779279,13.6924487143459,7.47189038668057,16.2585288188001,17.4231751514596,25.4725573586668,31.2190157602009,39.5257734878236,42.872982019208,48.0054795625912,55.8034194832549,62.5371307278179,68.8450238523709,80.3085730814252,80.3085730814252,80.3085730814252,80.3085730814252
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19012960365815,0,0,0,0,0,0,0,0,0,0.415836294773811,0.415836294773811,0.415836294773811,0.415836294773811
466,"MLI","Mali",39.5599500568529,39.5599500568529,39.5599500568529,39.5599500568529,39.5599500568529,31.041088044125,31.7903622283074,33.9560866994012,36.735740000054,33.4248814595712,32.9577898392415,32.6608655092961,34.9422141334524,32.5050779751893,30.1407629625475,24.6003203782793,28.1165088110666,33.9317438937397,39.3334067347834,38.5200236906335,37.1415047538786,30.3913538084673,28.5434385471251,25.6060326808934,26.33480500739,26.33480500739,26.33480500739,26.33480500739
470,"MLT","Malta",64.1472961406258,64.1472961406258,64.1472961406258,64.1472961406258,64.1472961406258,77.6666706630411,95.2313234390414,100,100,100,83.7585401149783,76.0499454253687,70.0887118877869,65.4623003843566,71.7882263810678,82.4037412525929,95.4393907538069,93.1094642817023,77.6367038110511,66.7367593536393,56.7877274404304,61.489912092403,84.9277754733289,100,100,100,100,100
584,"MHL","Marshall Islands",77.6271201700498,77.6271201700498,77.6271201700498,77.6271201700498,77.6271201700498,64.7342441066773,56.9022785306006,51.8916503204704,48.6527598712517,46.7409390837137,45.5904389742233,44.5696103677608,42.7220287271258,40.0846181164725,37.194615093915,19.9158511980913,16.3685097281068,16.4537659361644,19.6115240038026,25.3468504292067,33.0192979584995,41.1260376702238,47.7490211733518,51.2185327665946,49.6307785048884,49.6307785048884,49.6307785048884,49.6307785048884
478,"MRT","Mauritania",32.3860754456513,32.3860754456513,32.3860754456513,32.3860754456513,32.3860754456513,20.1197922629044,10.8389520984853,11.9620992169999,15.4676548864183,26.2189039385577,40.7697062969098,47.3948875949013,54.332727071643,67.0588739014204,69.6190838432412,63.5368651657302,60.2398429061661,57.6958880931587,54.7959453544229,54.5888895501611,51.2712875827022,43.5629468940536,39.1501139768535,46.528374462205,49.8721889222418,49.8721889222418,49.8721889222418,49.8721889222418
480,"MUS","Mauritius",47.511210690802,47.511210690802,47.511210690802,47.511210690802,47.511210690802,50.9273090993171,70.0556504039654,75.53793001393,80.8928469850486,85.1471627064156,89.194835515865,86.9597280740782,81.7174895636619,77.7473950409927,71.4088763630714,66.1942347205061,73.6909921078471,68.4875892832042,66.3781035392698,60.7288663494954,60.6225811738609,57.9879690751577,55.2759291939534,57.9076525632043,60.7650873467068,60.7650873467068,60.7650873467068,60.7650873467068
484,"MEX","Mexico",0,0,0,0,0,0,0,0,5.90327478795017,20.3398452963983,23.8670520771873,31.7290538739075,32.340761282282,31.7887708283045,29.4161983895249,28.6793063413802,29.0559938216406,32.1394704691484,34.8783308122807,42.9627862823035,49.9400818417155,55.8953835529668,60.758423080357,65.863371345872,62.7677687662052,62.7677687662052,62.7677687662052,62.7677687662052
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,73.716322148427,73.8770314650768,73.8770314650768,72.7614414092153,71.8931191324096,67.4101394716979,64.3267751444122,58.2844082313789,53.8714319037472,49.1790189044173,46.7185244347656,45.7322721968902,45.4061012596266,45.8132992983131,48.2452021377357,48.089204032315,48.089204032315,48.089204032315,48.089204032315
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,100,96.3702252031402,83.3759813353149,77.9233264780118,95.8287753931762,100,83.6192997368973,75.396333873151,65.5755383438714,49.2392074296265,43.0992664123159,33.0085392983124,24.0026248002983,10.5705600970918,21.5934344930047,21.5934344930047,21.5934344930047,21.5934344930047
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",54.2020083270382,54.2020083270382,54.2020083270382,54.2020083270382,54.2020083270382,50.4256338022026,54.3880619655063,65.7931746992767,76.9634256095788,96.6679833881298,100,100,79.8702586078176,66.4560539481186,52.8776663526925,48.3353725988611,43.6176526485393,42.4608585255035,42.3488912372378,41.6211771921764,37.4014545097891,30.534727201756,18.2634410354096,10.3616673521209,3.41783200489203,3.41783200489203,3.41783200489203,3.41783200489203
499,"MNE","Montenegro",100,100,100,100,100,100,100,100,100,100,100,100,79.6289505377576,76.6715753250562,85.2266207863548,95.6749544100183,99.7046201378247,100,100,100,93.8335056738323,81.4490413223164,66.074499440503,60.8587614749576,62.8440182156524,62.8440182156524,62.8440182156524,62.8440182156524
504,"MAR","Morocco",62.9385005774188,62.9385005774188,62.9385005774188,62.9385005774188,62.9385005774188,50.2464149238807,39.3118978554307,34.5215879309637,37.0210609551853,33.1906889110658,36.6435426978646,33.007696076221,38.3382064143924,43.5478033735121,49.5309473482477,55.0553535860645,57.8489014098008,63.6965435505964,64.0144159283336,63.7336824644707,57.6686760970491,60.2376612554912,55.8909312014645,52.0196723099151,56.078870823416,56.078870823416,56.078870823416,56.078870823416
508,"MOZ","Mozambique",73.3033319178782,73.3033319178782,73.3033319178782,73.3033319178782,73.3033319178782,81.3992916715454,77.3848489650733,69.5768710188847,61.0612313644754,55.9963596607267,46.1764379335978,44.918340391801,51.207345329322,43.5628275120672,52.1753525795602,60.5320294753404,67.9548817801675,67.5542579835639,65.0602352861501,65.1524086329572,65.1116066153177,75.9044660711562,87.2128632621483,73.8879497098228,79.715317209576,79.715317209576,79.715317209576,79.715317209576
104,"MMR","Myanmar",45.4654015808557,45.4654015808557,45.4654015808557,45.4654015808557,45.4654015808557,43.9430601194304,47.4818549403475,51.9680695666979,53.6553187178278,50.2866581079333,48.5507570988729,45.2979403012555,42.1232559381467,40.9904633475197,38.1003043639394,34.201239091278,34.3941558095495,36.6386613794642,36.5117603449681,31.9739203326749,32.4990714472145,31.7540499495966,26.3710342961879,23.3646406707545,22.4097078980847,22.4097078980847,22.4097078980847,22.4097078980847
516,"NAM","Namibia",85.1249105692061,85.1249105692061,85.1249105692061,85.1249105692061,85.1249105692061,70.7078540595627,64.085385096985,71.2265811278391,73.0622135589773,69.936377537315,66.9243030665529,50.8781186674819,50.1074684420057,66.0019684044412,51.1751013283213,36.7168607872428,0,0,6.25328180407259,51.0418451731535,95.5063322460123,100,100,100,100,100,100,100
520,"NRU","Nauru",80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,80.0526526284628,74.926835030838,72.2171997574903,70.4691199005465,70.1943016792878,70.0986956982883,71.1787742913732,71.1787742913732,71.1787742913732,71.1787742913732
