"code","iso","country","NXA.ind.1995","NXA.ind.1996","NXA.ind.1997","NXA.ind.1998","NXA.ind.1999","NXA.ind.2000","NXA.ind.2001","NXA.ind.2002","NXA.ind.2003","NXA.ind.2004","NXA.ind.2005","NXA.ind.2006","NXA.ind.2007","NXA.ind.2008","NXA.ind.2009","NXA.ind.2010","NXA.ind.2011","NXA.ind.2012","NXA.ind.2013","NXA.ind.2014","NXA.ind.2015","NXA.ind.2016","NXA.ind.2017","NXA.ind.2018","NXA.ind.2019","NXA.ind.2020","NXA.ind.2021","NXA.ind.2022"
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",37.4592111451836,37.4592111451836,37.4592111451836,37.4592111451836,37.4592111451836,42.0218213382416,46.0239050461315,46.6612874966604,39.3962979056445,34.1388405146367,22.6888380808756,10.0581020789445,0,0,0,0,0,23.2935166001927,29.7723922813829,40.5372544161956,47.6692804181038,54.0200257067775,57.1551239772325,58.7051352121819,59.1821100455602,59.1821100455602,59.1821100455602,59.1821100455602
270,"GMB","Gambia",62.2077781894312,62.2077781894312,62.2077781894312,62.2077781894312,62.2077781894312,52.7324526732184,41.1294415319065,33.764077646241,28.0121455572899,26.6156260554585,25.7022675634605,22.9966669734072,16.5186001032926,16.3166421107472,17.6523124328331,11.3831933310545,5.67758260113558,5.24651380843372,9.70779093490272,18.0606802936691,29.4588520877293,38.3908927880019,42.7953789590971,48.6272803499416,55.3928688557112,55.3928688557112,55.3928688557112,55.3928688557112
268,"GEO","Georgia",80.2658826989075,80.2658826989075,80.2658826989075,80.2658826989075,80.2658826989075,95.0332718910546,100,100,100,100,100,100,86.2422810644275,76.3450820060078,65.1493977305165,59.3823761223002,55.4544557586853,52.0575941194727,34.5548237965971,19.6735138483842,5.61000462272584,0,0,0,0,0,0,0
276,"DEU","Germany",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9082187094796,100,100,100,100,100
288,"GHA","Ghana",0,0,0,0,0,0,0,0,1.62076647492299,15.9940156031387,29.6292919673011,37.4611129310148,46.9405736023572,47.4582664406181,40.3713431221205,37.7485460107248,38.2756841940581,25.0398083357578,15.957516956777,19.4437380332281,27.2509066995225,32.440078183258,38.6397720840902,51.2790437796627,57.7291327182447,57.7291327182447,57.7291327182447,57.7291327182447
300,"GRC","Greece",61.471219035902,61.471219035902,61.471219035902,61.471219035902,61.471219035902,62.0605786511375,60.2419861468227,58.9701869183499,58.2690393846737,57.9955967755678,59.5330041257227,62.1094121286769,64.3916119846971,66.1004349034412,68.4470070035195,80.0098429283783,82.2636539094302,78.0666519089046,74.480268933363,73.3555659327294,71.4719912573189,70.9821083941644,71.0430670759447,71.9484003957449,77.1406491254768,77.1406491254768,77.1406491254768,77.1406491254768
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",27.0159019982495,27.0159019982495,27.0159019982495,27.0159019982495,27.0159019982495,42.0906158212448,37.8852775487667,33.4521979201477,36.5471132506284,31.2923706510859,32.3111036480082,38.845144883299,34.7045863116151,28.6914066749297,26.1684263965095,41.2958803890855,44.8131673629907,36.4951436153029,27.3399861352835,16.051395243759,12.3525353382941,15.353445892447,35.5814001037315,54.488348906871,74.8678188876176,74.8678188876176,74.8678188876176,74.8678188876176
320,"GTM","Guatemala",7.95504065599141,7.95504065599141,7.95504065599141,7.95504065599141,7.95504065599141,13.8388663588051,21.8066868271757,29.556373956618,31.9850671290895,38.63084879923,42.9767896850778,62.5603596412025,80.5955155128547,89.4672513089693,96.3251494737384,100,100,100,88.2902073202938,67.2292140243799,48.3214777848171,38.8422755295154,34.6959033892209,36.3519806164626,29.70388413514,29.70388413514,29.70388413514,29.70388413514
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",52.6240432738694,52.6240432738694,52.6240432738694,52.6240432738694,52.6240432738694,54.2441605900719,54.5872089961455,57.9362111918504,61.7869818959459,58.3139461388321,54.0669910497037,55.6268116577853,57.7017842620243,55.3077509512393,54.0058826538418,52.8074872852619,48.4391164443459,45.6807895309705,38.0092675381346,31.8827967050024,27.7427366885636,26.3474187814077,28.5394924963824,31.7979292022403,37.1364744423991,37.1364744423991,37.1364744423991,37.1364744423991
624,"GNB","Guinea-Bissau",62.7839534624259,62.7839534624259,62.7839534624259,62.7839534624259,62.7839534624259,58.2701558532355,53.022395687232,50.7148731962143,48.72365418643,50.0551096050367,50.7439798057773,52.0817444524518,47.6850266736036,50.1381988161406,48.421456893616,45.4061914523554,36.9049689277008,31.1329318392697,36.2772745381429,41.6119008306657,48.1329012856613,55.2273175831131,58.0634478989143,65.130884491559,67.6997048372429,67.6997048372429,67.6997048372429,67.6997048372429
328,"GUY","Guyana",46.6363313731376,46.6363313731376,46.6363313731376,46.6363313731376,46.6363313731376,45.7492109422649,43.8392579931351,42.4951924458331,43.547048832377,45.4693834904857,54.3356208345362,62.9161625764085,72.061806124211,77.5824055653884,85.5851559217281,88.0644811756221,75.9981478469457,56.7313627388012,38.6103747863929,25.483469328032,19.8006938021347,19.7077034585238,34.2074572552769,48.4927942390518,62.4098526618365,62.4098526618365,62.4098526618365,62.4098526618365
332,"HTI","Haiti",33.5311822314093,33.5311822314093,33.5311822314093,33.5311822314093,33.5311822314093,23.17399667911,15.5326686158397,8.67895492899105,16.674199872013,41.5355544338338,47.4591770849666,49.8220623717704,43.2874319026153,41.2515040114133,42.7090573767122,47.4597550372372,52.6078197114346,46.7130750274763,47.5686586706246,41.7978449380208,35.0600527440072,31.5614333796938,26.2743245367311,25.1832018820672,28.8330207763255,28.8330207763255,28.8330207763255,28.8330207763255
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",0,0,0,0,0,0,0,5.59813186883308,14.2569543775765,14.7441484587109,7.43692392351269,17.2542400469017,14.3996229012957,10.1683220078503,21.0363607723377,34.1854279662661,38.9110275110299,50.6234220786681,59.5458452908635,52.3733341545066,40.5884086709826,44.1672112795362,37.3773172031181,33.4061691766098,35.6430225997376,35.6430225997376,35.6430225997376,35.6430225997376
344,"HKG","Hong Kong",47.559816093281,47.559816093281,47.559816093281,47.559816093281,47.559816093281,53.878624890809,59.3841515272896,65.0745669111251,64.3040733705097,75.3550630280334,86.9676453229229,100,100,100,99.9788689614577,91.4613213311931,76.8978477807473,72.515503575643,65.3152632173541,64.8702095747754,69.4163013751609,77.6110598624011,87.913442420288,100,100,100,100,100
348,"HUN","Hungary",79.9584458667239,79.9584458667239,79.9584458667239,79.9584458667239,79.9584458667239,79.9584458667239,76.3627682793142,83.0169744537744,85.6397205478768,88.6530180667213,93.0570000857758,97.657491868646,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
352,"ISL","Iceland",89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,89.2786354538461,93.9431920713664,94.4372672414382,88.4419486398573,92.161978396227,92.978756599718,93.7420340130957,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",34.5652384290422,34.5652384290422,34.5652384290422,34.5652384290422,34.5652384290422,37.8496609606606,41.9796360857451,46.6173420173872,51.3341715539561,53.6816280355583,53.4291616938788,52.2350955301078,49.0701066624873,45.1606021417062,39.3111619635567,34.6203050089567,32.005912203027,31.016459724121,33.7355466830656,35.5408928607739,39.3381741323114,45.9014185473321,50.5139176828668,54.1903295062391,57.3779272077313,57.3779272077313,57.3779272077313,57.3779272077313
360,"IDN","Indonesia",27.9569655531556,27.9569655531556,27.9569655531556,27.9569655531556,27.9569655531556,31.9848772120291,35.3875209268697,38.8703433693372,42.0743563657769,41.6816260150024,37.5963674050128,30.9546804440788,19.838220266693,13.3535070675916,8.00388297077966,7.25309321090448,4.20349903426488,0.0207167592724034,1.94945208077493,5.62325160893423,17.3886979986968,26.0524779331877,30.529592037003,35.2539834356879,39.3135609993134,39.3135609993134,39.3135609993134,39.3135609993134
364,"IRN","Iran",40.5236668544113,40.5236668544113,40.5236668544113,40.5236668544113,40.5236668544113,42.1525491501069,40.6095285344283,38.1382450768702,35.9905834007626,30.4507107747407,25.5723482607332,20.3383572615562,18.0718454806687,20.9592103271819,23.799907620258,31.3379973487081,39.3870722679573,46.7487064204612,52.5933034944024,55.961460939881,60.1302249153997,67.2109583406123,74.610458756935,81.3159089323702,78.8017355615135,78.8017355615135,78.8017355615135,78.8017355615135
368,"IRQ","Iraq",38.56620716701,38.56620716701,38.56620716701,38.56620716701,38.56620716701,52.4423357916027,71.3581179449954,84.2800585812869,92.2183559854342,82.8134881234785,76.4297400295559,72.7390966761585,65.9892671146775,64.9406004136795,63.7257298035797,54.54839176407,38.9497918096674,22.726024697621,15.5041191643264,5.97624764816163,6.82123053623042,12.6794834046084,29.9815587086161,48.548877806389,59.4813623608639,59.4813623608639,59.4813623608639,59.4813623608639
372,"IRL","Ireland",71.4885467813502,71.4885467813502,71.4885467813502,71.4885467813502,71.4885467813502,71.0971745093943,70.4731455910584,69.1971734580284,70.4639308499292,71.1258136822481,71.9832149385045,73.4545487189657,80.3203267515543,88.592205096388,100,100,100,100,100,100,100,100,100,92.3616130194295,90.713330231351,90.713330231351,90.713330231351,90.713330231351
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",64.762270747857,64.762270747857,64.762270747857,64.762270747857,64.762270747857,64.762270747857,64.762270747857,64.762270747857,64.762270747857,64.762270747857,69.7266018600656,73.8996557416052,76.8285848403984,83.7247222932589,93.1745333684359,94.5571618818116,97.5515369048968,80.5024658779624,80.4740914024186,82.7016234955257,57.1734429599843,40.2389362122604,27.1845502495041,18.6466888071926,17.0847001018259,17.0847001018259,17.0847001018259,17.0847001018259
380,"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.7543182401259,85.4550851314747,78.0074762147416,73.6962893319438,74.1025817153122,81.8464613214181,99.4238566536684,100,100,100,100
388,"JAM","Jamaica",0,0,0,0,0,8.70380898830157,29.5769676203098,40.8554957603413,45.7080952787089,62.655864091728,72.2565885686667,83.4586918623347,90.878974583417,100,100,100,100,100,85.8748029063946,79.3083046912611,75.1405441411533,74.6085791342662,73.0385218912248,69.8042579099482,67.3928298809507,67.3928298809507,67.3928298809507,67.3928298809507
392,"JPN","Japan",93.1368195020223,93.1368195020223,93.1368195020223,93.1368195020223,93.1368195020223,89.9800419609436,87.0916213597404,85.4343391512918,86.679570454844,90.3293329220425,93.5601589591023,96.1740203855845,98.5559738679625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",42.5930576280585,42.5930576280585,42.5930576280585,42.5930576280585,42.5930576280585,47.0899788525541,52.3259996280699,53.3949025371832,56.5773609404621,61.1162665191176,60.2918066365765,65.413076177592,70.6978127576552,83.8090422554225,100,100,94.7165844724509,65.9977438193632,50.8702359720223,31.9669661936747,18.8326593876937,19.1342240362502,20.8442630856469,32.660392909009,50.6757406520127,50.6757406520127,50.6757406520127,50.6757406520127
398,"KAZ","Kazakhstan",84.2389326873452,84.2389326873452,84.2389326873452,84.2389326873452,84.2389326873452,86.6531767675751,100,100,100,98.0071225324821,75.3637012688187,57.0342583099151,44.6222808012182,34.8587435379251,34.1716549499558,40.3506404941303,44.7068179036947,51.9923170818861,55.8613312708762,64.4032225213592,69.4772648371404,68.4377498863885,68.4094380399185,63.9790029449719,63.9174671321396,63.9174671321396,63.9174671321396,63.9174671321396
404,"KEN","Kenya",52.3581002725808,52.3581002725808,52.3581002725808,52.3581002725808,52.3581002725808,43.74882214377,41.2020754919878,41.4014799539252,47.2491562953027,50.4648689147938,51.3328998200127,49.4527120811089,48.4528056170623,43.8720955203919,35.4183933050516,24.5948446979145,20.4770112025295,23.2806366190288,28.4638461401154,33.0535369477074,36.2618289032848,36.4858129800418,39.4486472999771,41.9823774007667,41.9534159805485,41.9534159805485,41.9534159805485,41.9534159805485
296,"KIR","Kiribati",71.7067128376701,71.7067128376701,71.7067128376701,71.7067128376701,71.7067128376701,61.8226853279736,49.5782844056765,33.7685631529228,19.9237248243589,20.5380185095785,13.6510134907877,7.26246139411515,15.2561466370208,23.5023380075806,30.5643010022245,33.833364030474,30.8610976735521,25.9628054397815,40.9927086579097,55.2794324502238,56.8851967625028,61.4155271318224,71.1147446199953,89.2883415085175,94.0561990744467,94.0561990744467,94.0561990744467,94.0561990744467
689,"XKX","Kosovo",60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,60.3304495757219,63.4239684573948,60.8331290655227,63.1006584421753,64.1730670961371,71.3835341539381,76.5455096340219,85.930175227448,100,100,100,100,100,100
414,"KWT","Kuwait",34.9715827831363,34.9715827831363,34.9715827831363,34.9715827831363,34.9715827831363,34.9715827831363,34.9715827831363,33.5449591406962,33.6665853673567,30.77850890996,26.1465246646111,27.3620481051912,35.280515680467,39.6287420760596,38.200185177671,44.1998789785534,52.3978729043202,61.4125045921281,67.4987392121922,80.5361637580774,79.2745056658224,75.1929784816697,77.0150603966715,77.4653555771443,69.3656627804202,69.3656627804202,69.3656627804202,69.3656627804202
417,"KGZ","Kyrgyzstan",71.3140407457227,71.3140407457227,71.3140407457227,71.3140407457227,71.3140407457227,74.281751603747,83.4692300926559,93.0344167745453,81.897849702591,89.7993275116923,96.4383990288004,86.7660698462901,69.7971574545578,54.9186435707202,37.4862470582297,32.9977517117765,27.7182389518521,19.1629598316547,11.3388046935379,15.1956263881952,25.9692839527134,39.003689706143,59.1627298532241,74.8728835393371,84.5766640839147,84.5766640839147,84.5766640839147,84.5766640839147
418,"LAO","Laos",53.157319519998,53.157319519998,53.157319519998,53.157319519998,53.157319519998,56.5119476721075,54.8532154999601,54.0655698956106,55.7868085872602,55.5993030646648,54.333097185182,54.5578006752119,52.5430820710714,54.1530109141873,57.1791137295936,58.2367332020901,47.6698027514379,41.7674950360436,41.1327922789628,41.4611163498865,34.2979865378771,29.2552063873091,24.5528746156727,13.2330881438763,5.95114596701401,5.95114596701401,5.95114596701401,5.95114596701401
428,"LVA","Latvia",90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,90.1760465044919,81.7659304492804,72.1145925976493,66.5481239621249,68.6514906102086,74.3957398634501,80.2873978946872,83.6480177369375,88.8827192476879,87.4480226161059,83.8088946415409,81.8997811780073,83.9191875310635,87.8394227509488,93.6161473389549,95.4800948875299,95.4800948875299,95.4800948875299,95.4800948875299
422,"LBN","Lebanon",0,0,0,0,0,1.79612660873987,21.2577706593723,36.9763989591769,45.8859428073487,58.8931796478278,68.8253576593437,81.0420750301274,100,83.8434426302158,69.600959690956,58.1528086552021,48.5254656677948,32.6313118351639,17.6472536280188,13.3930823529929,12.6641227665802,16.7905766242302,25.162274004613,33.6029509385956,43.174713119891,43.174713119891,43.174713119891,43.174713119891
426,"LSO","Lesotho",56.8479904024821,56.8479904024821,56.8479904024821,56.8479904024821,56.8479904024821,53.9627588184057,53.0721425680445,55.0624677455374,57.7881317880193,62.6904850266354,59.5595864741659,57.9237147064803,51.1651976254414,34.6988011849072,23.6110276844662,0,0,1.41794136003192,0,0,0,0,0,2.15385175635328,18.8504329352687,18.8504329352687,18.8504329352687,18.8504329352687
430,"LBR","Liberia",36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,36.9926145315619,39.3613706869924,37.1007058210583,36.3966827674725,30.6399925169689,27.4733110638255,28.3444397491459,26.5551377184813,26.5962368233126,28.9945966538243,34.9445305767832,34.9445305767832,34.9445305767832,34.9445305767832
434,"LBY","Libya",54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,54.0395755751586,51.9667120657644,48.8826593146017,61.6822822382185,61.9783964411071,59.7911051079758,58.0396442882688,62.1143856582424,65.3373393154844,71.7262642718785,72.2505456767582,71.3021297432109,71.3021297432109,71.3021297432109,71.3021297432109
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",100,100,100,100,100,100,100,100,100,100,100,87.3666290260322,77.7398615175188,65.8749937984603,66.3239389373348,70.1230590189799,74.5453357972582,77.3820319255215,82.3058406282543,84.9885716214911,83.6627027552366,78.3871133149402,83.3783185953826,83.9031611394077,91.0971705630597,91.0971705630597,91.0971705630597,91.0971705630597
442,"LUX","Luxembourg",100,100,100,100,100,100,86.5350210000792,71.8336532630425,58.741070673059,41.2003044944248,32.1163186394383,32.9184270780172,42.6507826344164,60.1769615931655,82.9645737389803,100,100,100,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",57.552353714981,57.552353714981,57.552353714981,57.552353714981,57.552353714981,58.0995606590559,56.1414383226379,57.421135812429,56.9618014346168,50.4245754192515,55.9148504220214,57.0822072129909,71.5721701548306,89.3241806504399,100,100,100,80.2824486294386,89.3349785100895,93.3316711040919,91.4801987466693,84.8264666688197,89.9353591065508,96.1216248244642,98.6871389384869,98.6871389384869,98.6871389384869,98.6871389384869
450,"MDG","Madagascar",58.68912212975,58.68912212975,58.68912212975,58.68912212975,58.68912212975,56.5471681423061,53.6183533810008,52.0354402560372,49.5322863699158,46.166369571649,40.1572042855072,38.577471338252,38.0854526544055,41.8950775434033,48.8039414069365,52.1758559949708,51.0268191868207,51.768626027948,50.2687177745942,48.4978624040936,44.9360425190633,42.9931028343342,40.9818107075382,44.0066556898654,50.84506988627,50.84506988627,50.84506988627,50.84506988627
454,"MWI","Malawi",66.9740773328887,66.9740773328887,66.9740773328887,66.9740773328887,66.9740773328887,64.1971629174021,59.5872145340579,52.9560437509441,50.535939093931,47.1150763437867,39.8102096294771,35.9251897875455,31.9540549387015,30.5070782579576,36.2810539873748,41.9379043426659,46.7024694631457,50.2224301707172,55.1946367566325,59.9271166164696,60.5698515062833,61.9502689126077,59.9316640797,57.5708519066783,59.1767519170603,59.1767519170603,59.1767519170603,59.1767519170603
458,"MYS","Malaysia",35.3740175094516,35.3740175094516,35.3740175094516,35.3740175094516,35.3740175094516,45.8807301208985,52.5119022046105,56.1580629309449,58.7333119720858,58.9191390987596,55.67419310542,49.6347060545263,40.2468531667501,35.3657503777371,36.9415166404136,36.1927413290491,36.9086531285395,38.2347325144333,37.8705130079591,35.7788899008518,37.9111152342165,41.9428672185444,44.3645037779713,46.8606403378648,53.9112100954355,53.9112100954355,53.9112100954355,53.9112100954355
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,7.97702366611391,17.0904219261689,27.4347950639571,35.0393157321482,37.319390582385,49.2981091940218,51.889640128584,56.6401423526279,51.8522168119064,47.9247034568346,40.0986395417731,31.7642467815242,31.7642467815242,31.7642467815242,31.7642467815242
466,"MLI","Mali",53.9629423630368,53.9629423630368,53.9629423630368,53.9629423630368,53.9629423630368,51.8161784420013,49.9933094747587,49.491864107044,48.9371617492389,50.1216193720031,50.731904217028,51.7670026633171,52.0434586212822,51.2483990432544,51.580889847518,52.1612156746999,53.5393575854362,55.4816762198638,56.3548737236489,57.5264535036335,57.8949606093508,58.4942913918702,58.9660302907443,59.0633401354082,59.4996747478559,59.4996747478559,59.4996747478559,59.4996747478559
470,"MLT","Malta",70.1772527768132,70.1772527768132,70.1772527768132,70.1772527768132,70.1772527768132,92.1711455012011,100,100,100,100,99.9964958980409,95.055878123927,77.1126090151407,67.9966286174728,62.9761438051291,68.1563216883517,73.927116734483,75.7187023723343,81.3016425715575,97.2755023057835,100,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",64.4778780115578,64.4778780115578,64.4778780115578,64.4778780115578,64.4778780115578,67.1781881243992,69.4075637719737,70.8707742456449,71.2214193718557,65.6360489270206,66.8869397042622,65.9424472186419,79.2634179970283,87.5406985287998,100,94.6416517120209,67.5378681818492,50.1590617115625,41.621063775211,34.4147235001353,30.2637023685065,28.0484547010493,40.7526749631819,53.4048503145356,67.6294104891909,67.6294104891909,67.6294104891909,67.6294104891909
478,"MRT","Mauritania",57.4138689803239,57.4138689803239,57.4138689803239,57.4138689803239,57.4138689803239,55.1382895595552,49.0565420721866,46.6280886065123,44.8663610553454,50.7400281020061,47.8553220452914,51.0095055938137,53.8674100802576,72.5597876398364,88.1448580429134,100,94.5330531599025,87.9704349814,75.7600208264874,69.5682667134188,55.1119065544124,44.3635846359709,35.7741616359824,40.6429337768941,45.3496175499953,45.3496175499953,45.3496175499953,45.3496175499953
480,"MUS","Mauritius",49.3932413930402,49.3932413930402,49.3932413930402,49.3932413930402,49.3932413930402,61.2616247407791,71.2111083956221,84.2831314082119,89.3854273687072,88.8709950036296,82.3657873629844,74.9671709178988,71.647568113866,70.7773933395039,66.7539181711052,69.4614469694277,71.3681540660356,77.2549951793799,77.5850616099472,73.7476166488433,69.6439445973697,66.2713330805234,64.7803080238079,66.1510716238103,69.329397651438,69.329397651438,69.329397651438,69.329397651438
484,"MEX","Mexico",58.897941135534,58.897941135534,58.897941135534,58.897941135534,58.897941135534,57.7435872850675,56.2332548555273,56.9766947413711,55.8575671909034,52.5517337675315,53.1215766661631,54.05562664995,55.1671902142014,55.2916859402441,58.865447521712,59.2206463392891,60.2025987383233,63.7707957100667,66.1010839685389,69.2355511663596,72.2605673667415,74.9190200564814,79.7147712492494,85.7760077404717,100,100,100,100
583,"FSM","Micronesia",56.1916425148447,56.1916425148447,56.1916425148447,56.1916425148447,56.1916425148447,42.2187658573018,28.3483792073572,27.9705113234509,34.9508890257992,42.6235066856954,61.8530985500669,92.4752805022025,100,100,100,98.6153124816532,83.207182505943,74.7893737169001,69.1391177682443,55.0095918660554,42.4980570934759,39.1207903988128,47.8934347396265,60.3432193754797,66.8577228004556,66.8577228004556,66.8577228004556,66.8577228004556
498,"MDA","Moldova",98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,98.3370118818782,85.9271329986,72.1589875948634,58.2394968381746,43.1421213220424,44.8432222338857,49.0853264118588,53.0702034778986,57.5929915766774,58.5722696318021,60.1903990399402,59.3569548153739,60.4160596777553,63.618563451024,60.5568410975503,63.3554312324479,63.3554312324479,63.3554312324479,63.3554312324479
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",76.8998777860568,76.8998777860568,76.8998777860568,76.8998777860568,76.8998777860568,74.9133646285079,71.3599250819365,68.3606905043042,68.4916583343413,67.9017195972219,68.0335618043508,62.7413162370185,57.0688820181966,49.7146482872073,45.947907653152,43.7851443166333,42.8769617783259,42.1355142608,47.2645907273668,52.294198879474,62.142467342106,67.245999635999,69.4401617557793,65.2303631649335,62.9908758281742,62.9908758281742,62.9908758281742,62.9908758281742
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6380990034731,78.7708204259383,92.9181949297282,100,100,100,100,100,100
504,"MAR","Morocco",43.7643312074274,43.7643312074274,43.7643312074274,43.7643312074274,43.7643312074274,47.6406156922913,50.6907950105208,52.5820023846132,54.0533569973447,52.1599939135829,50.1172931344124,50.7549336274719,52.3209225141191,53.5610044658779,55.1845826795623,56.9166139274276,55.8141478854231,55.8346515169405,58.4155338071767,59.6211421749975,59.5829206818998,60.375009570524,60.4860276245755,70.2368189354582,81.8836909418747,81.8836909418747,81.8836909418747,81.8836909418747
508,"MOZ","Mozambique",49.3104179797031,49.3104179797031,49.3104179797031,49.3104179797031,49.3104179797031,51.9188364075463,57.0949992729056,58.4712332826204,52.9232944308067,51.8635367987081,53.3560563829403,54.3279300030257,51.2117550994436,46.4521850440009,40.1348002959277,39.2952858047561,37.0988929565874,37.7090507116167,34.2475278420356,29.6655795100459,24.306856545963,0,0,0,0,0,0,0
104,"MMR","Myanmar",32.0051155355382,32.0051155355382,32.0051155355382,32.0051155355382,32.0051155355382,34.5798100395263,43.00252970345,50.0884312802234,53.7399908932821,41.6233781276355,44.0315962007019,45.5671468923921,45.2162036374249,49.2232366151687,52.3301595651328,55.3359307700873,61.7180635991248,62.2458757320449,58.2365698934352,36.1150736986409,29.2915373985971,20.1757559965652,0,0,0,0,0,0
516,"NAM","Namibia",0,0,0,0,0,13.7580814168844,17.338267479387,30.4715779103031,43.109682968878,54.3469933137093,62.7242494305558,65.5153861614149,70.3572491937626,71.6701815797598,76.9872921195761,92.2499075566816,89.1582579384179,93.4613559776783,91.6908524696908,86.3253884491425,75.9554153544693,71.7671078832782,71.7948984978804,68.5024024505807,66.9377413971665,66.9377413971665,66.9377413971665,66.9377413971665
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",46.7279591721307,46.7279591721307,46.7279591721307,46.7279591721307,46.7279591721307,46.8281826109536,47.3297346228799,49.3773045502259,51.5084383987439,51.6108947878199,53.9465273131204,55.7467583728936,57.3231523740259,57.424815160193,55.7950496387774,53.230201350411,50.8315541605706,48.9295366730063,44.8295353910042,38.3213578160869,38.6652602097639,33.4562550898695,28.7776145394919,25.1725188111447,22.4336721701276,22.4336721701276,22.4336721701276,22.4336721701276
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
