"code","iso","country","GRL.ind.1995","GRL.ind.1996","GRL.ind.1997","GRL.ind.1998","GRL.ind.1999","GRL.ind.2000","GRL.ind.2001","GRL.ind.2002","GRL.ind.2003","GRL.ind.2004","GRL.ind.2005","GRL.ind.2006","GRL.ind.2007","GRL.ind.2008","GRL.ind.2009","GRL.ind.2010","GRL.ind.2011","GRL.ind.2012","GRL.ind.2013","GRL.ind.2014","GRL.ind.2015","GRL.ind.2016","GRL.ind.2017","GRL.ind.2018","GRL.ind.2019","GRL.ind.2020","GRL.ind.2021","GRL.ind.2022"
72,"BWA","Botswana",46.3821164433545,46.3821164433545,46.3821164433545,46.5620016194587,35.1444388859481,23.9056428726058,23.5053090857164,21.4397362526157,19.7568183367671,17.4900918023697,21.8908270136532,22.741480565739,24.1048160374903,25.0991390528283,34.9061055914444,34.5888600299691,34.7385520955683,37.5472568102605,42.8105145759887,46.3770328533389,49.2970539831149,49.0118643713832,50.7641893646239,55.4924293416502,51.9489526937356,48.7146039437303,48.7146039437303,48.7146039437303
76,"BRA","Brazil",90.7218014908007,90.7218014908007,90.7218014908007,90.7218014908007,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,74.9316009296233,73.2981291073326,58.0819450957501,51.4419739350702,43.5388405008026,36.2811508593932,33.9497053705605,33.9497053705605,33.9497053705605
92,"VGB","British Virgin Islands",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,34.5352696445173,34.5352696445173,27.3672153618344,27.3672153618344,27.3672153618344,34.5352696445171,34.5352696445171,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
96,"BRN","Brunei Darussalam",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
100,"BGR","Bulgaria",76.4968593240453,76.4968593240453,76.4968593240453,84.5288904297039,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,49.9270348149972,48.8198464504749,47.62790004256,39.4030319020776,32.3621151184209,30.2601489085703,28.1998204575568,28.3216564720601,30.1736999483451,35.1398087589757,43.0061008917202,50.4466422075269,49.1654915047209,44.4980107993411,42.1688968103777,42.1688968103777,45.5122736221511,46.6975884538832,46.6975884538832,46.6975884538832
854,"BFA","Burkina Faso",43.8125239607069,43.8125239607069,43.8125239607069,34.2936192869692,32.0767911380245,31.3879032249655,32.5459669423401,32.7661472622282,38.8813181349834,40.6521176937534,44.7896991346478,42.9938395296472,45.1733248690568,45.0216552582318,50.2574619875101,49.0526805145928,52.1467034860577,52.1467034860577,59.9250703945103,56.9417480616126,59.6758679050363,52.6221527723633,46.2680827806426,37.9575786928496,33.8297433673576,33.6296799362486,33.6296799362486,33.6296799362486
108,"BDI","Burundi",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,70.6976813139458,45.9795465667109,41.5537620273544,39.6077402167097,33.7576868372909,32.0302986006449,34.0368358116046,34.6182489727334,34.2992154083772,37.4664074633305,41.1262463356566,42.7394555161513,45.7587055259041,50.2626586093066,66.1659845648297,63.8296678070969,41.9018657299239,40.9412596594309,39.5284646906308,36.6780601984945,35.0508680697568,35.0508680697568,35.0508680697568
132,"CPV","Cabo Verde",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,68.5709375791849,68.5709375791849,68.5709375791849,68.5709375791849,68.5709375791849,99.9999999999997,99.9999999999997,99.9999999999997,68.5167768178452,68.5167768178452,61.6121962171346,61.6121962171346,61.6121962171346,68.5602102528993,57.4746704595641,61.5652503122439,61.5652503122439,61.5652503122439
116,"KHM","Cambodia",61.1342993489794,61.1342993489794,61.1342993489794,61.1342993489794,61.1342993489794,61.1342993489794,47.0762776724951,30.7212803164441,17.8109917315811,15.33904228962,14.7841369150823,15.2169921365176,17.241927785669,28.0392224725748,41.3706962182258,53.1727619985984,54.5285995399486,54.5285995399486,99.9999999999997,99.9999999999997,99.9999999999997,39.300216201152,33.7535353350548,33.7535353350548,33.7535353350548,33.7535353350548,33.7535353350548,33.7535353350548
120,"CMR","Cameroon",40.6385895918448,40.6385895918448,40.6385895918448,41.4483950123917,41.7046143698202,73.7695033581195,87.6778652581116,99.9999999999997,99.9999999999997,99.9999999999997,63.6192524290839,52.7172129420261,51.0964776115745,36.6431894716778,33.3827372051087,30.7418810418178,26.9239201760413,26.3841654732673,25.3921864033636,18.4158558646791,19.2881285329094,20.0290150235715,19.9639269086741,22.2247457173107,38.8952475882653,37.7165302619378,37.7165302619378,37.7165302619378
124,"CAN","Canada",44.7676117573738,44.7676117573738,44.7676117573738,44.7921272014027,44.8131887591843,99.9999999999997,71.7880351634939,67.5235367741286,60.7983816716115,60.7983816716115,49.5098731948387,47.4999438328702,44.7587912148628,44.0098770819478,42.6743147677313,47.0250022937821,50.0594717332392,56.2604585286159,64.2104689906068,99.9999999999997,99.9999999999997,66.2875528370872,53.4924269462645,53.4924269462645,53.4924269462645,51.9684668055092,51.9684668055092,51.9684668055092
136,"CYM","Cayman Islands",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
140,"CAF","Central African Republic",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,30.1385306435008,30.1385306435008,30.1385306435008,27.4229724702018,27.4229724702018,42.5698747782381,42.5698747782381,42.5698747782381,99.9999999999997,42.5578111199599,42.5578111199599,42.5578111199599
148,"TCD","Chad",42.3801250875483,42.3801250875483,42.3801250875483,35.6659544644164,29.274866640413,19.8542128528932,20.2867486693357,20.4846678995259,21.4610473823337,23.6351923092321,49.2530903932199,41.8775443793589,42.5393580648316,38.4392514617956,38.2573930639481,38.7596741548387,43.5768383597573,43.5768383597573,51.9126831293177,57.896928846118,57.8590711258309,53.2655907963525,48.9185582871628,35.7939533844919,25.3932149149889,24.9794183239443,24.9794183239443,24.9794183239443
152,"CHL","Chile",60.1034781232275,60.1034781232275,60.1034781232275,60.1315478688172,60.3429711156985,78.6182561487223,78.6182561487223,62.0917269643257,58.5539947189129,58.5539947189129,58.5539947189129,53.4033894844334,59.0618364935716,57.1426467976799,51.2019157680884,49.40428307785,52.6113262130465,52.6113262130465,54.4048456818046,62.2317133572736,70.5015035302325,70.5015035302325,70.5015035302325,80.9983450824778,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
156,"CHN","China",44.0480008381951,44.0480008381951,44.0480008381951,44.0755594766483,44.3223283788711,51.2297702398578,57.6322219946355,68.6462576800194,71.5803250831097,71.5803250831097,99.9999999999997,99.9999999999997,99.9999999999997,79.7408902159183,64.1394133625425,63.3966193135666,63.3966193135666,63.3966193135666,60.7763713259229,69.3366060483328,68.8808044234838,55.8839486903248,49.8061144466811,42.1301148714871,38.2452382393149,36.4733873313532,36.4733873313532,36.4733873313532
170,"COL","Colombia",83.8748731025294,83.8748731025294,83.8748731025294,83.8748731025294,99.9999999999997,57.140429687293,57.140429687293,57.140429687293,57.140429687293,57.140429687293,99.9999999999997,99.9999999999997,99.9999999999997,75.0107350974953,75.0107350974953,75.0107350974953,70.0316795564648,70.0316795564648,74.418168245746,54.5606253369609,54.1068126507711,50.3100787665617,48.7569217628436,47.1547304336271,49.6209444114244,48.8085737597729,48.8085737597729,48.8085737597729
174,"COM","Comoros",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
184,"COK","Cook Islands",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
188,"CRI","Costa Rica",31.2044411298834,31.2044411298834,31.2044411298834,32.4988138910119,38.9934298242146,38.9934298242146,37.7797010469654,31.8334301195174,32.501094300096,33.2148004503523,28.5398045857175,28.0795497705286,31.8306124168647,31.8306124168647,31.8306124168647,38.9922053948373,53.2430351471534,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,53.2913455940986,43.8545366561968,43.8545366561968,30.627288343763,30.627288343763,30.627288343763,30.627288343763
384,"CIV","Cote d'Ivoire",10.7966498627752,10.7966498627752,10.7966498627752,11.6732503905166,12.305313049823,14.0683342472273,2.94601446130197,2.18846768635686,1.59805563009932,1.03849005824274,0,5.13001162577633,4.81184183568112,5.62483207998218,6.8852206737681,14.0631785054546,16.663452954615,22.4514495320124,29.6230831270031,33.8133992882657,36.7789027292376,48.1083655877262,24.326885154358,20.1314891014971,20.1314891014971,11.0711580959823,11.0711580959823,11.0711580959823
191,"HRV","Croatia",80.5400572815612,80.5400572815612,80.5400572815612,87.8185634207882,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,68.3623607138707,64.3500069287566,59.5034974577011,51.4281779494332,43.9737281123405,44.0272792822329,43.9684637809353,44.2697150414012,40.1878660810271,40.5135369907665,40.9353772408644,41.3333606654336,41.7821145652505,49.1970732138195,49.8903006138767,50.4454000952264,50.4454000952264,50.4454000952264
192,"CUB","Cuba",55.3087532980749,55.3087532980749,55.3087532980749,56.656809451891,51.8779572813817,51.0750796313882,49.1965315966925,50.0346739528515,50.0346739528515,56.0201509594802,57.3471042326054,58.6781659619165,49.6546495031967,49.6546495031967,49.6546495031967,49.6546495031967,55.1289434307227,99.9999999999997,99.9999999999997,99.9999999999997,76.7375777970564,76.7375777970564,76.7375777970564,76.7375777970564,54.6009891085856,53.8164569814104,53.8164569814104,53.8164569814104
531,"CUW","Curacao",16.783886914979,16.783886914979,16.783886914979,16.4140268283804,19.8242772233467,20.8866397853457,21.7618273733685,15.543505836243,14.5871823272089,13.5728541108016,11.9180443818342,9.23790829115629,10.0892454693809,9.60768088498496,8.28431747399149,8.79357734092677,10.6986871152714,13.0351347972705,14.2873953757508,16.5973272637742,17.9795829359702,21.4622675877646,16.974025097613,16.057109776577,12.7763998424868,13.4360164508153,13.4360164508153,13.4360164508153
196,"CYP","Cyprus",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
203,"CZE","Czech Republic",68.7604650688255,68.7604650688255,68.7604650688255,74.9436569944367,99.9999999999997,99.9999999999997,99.9999999999997,68.4242187127746,54.6155329371332,51.9974519619597,51.9974519619597,50.2051538445071,52.0596615182494,60.9290855302271,68.7317948062641,68.7317948062641,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,46.969600464183,46.969600464183,46.969600464183,43.5421609015396,42.500697248128,42.500697248128,42.500697248128
180,"COD","Dem. Rep. Congo",48.9392385073199,48.9392385073199,48.9392385073199,49.0742793685812,49.1904578800267,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,57.3727890428359,55.5091747481001,36.8249571869723,36.2324487552112,36.2324487552112,37.647175326339,37.9556014625369,37.9556014625369,37.9556014625369
208,"DNK","Denmark",85.3979563144945,85.3979563144945,85.3979563144945,99.9999999999997,99.9999999999997,99.9999999999997,67.1900977869332,52.7250950443423,52.7250950443423,52.7250950443423,52.7250950443423,55.5253043467393,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,85.2601200846915,69.133094663875,69.133094663875,69.133094663875,69.133094663875,58.6189244541853,43.5522113648596,41.8384767637087,41.8384767637087,41.8384767637087
262,"DJI","Djibouti",69.1053404895738,69.1053404895738,69.1053404895738,79.4828421743568,99.9999999999997,99.9999999999997,44.1143855043814,17.6511424978068,17.6511424978068,17.6511424978068,17.4475944857255,17.7907465367575,39.6726994801701,35.2338858945434,33.4076536224951,32.7037003514763,34.7468623036901,38.2432923926223,35.1033349272618,37.2911663406057,38.5844343022502,38.7575273417832,38.7575273417832,59.2817491507762,59.2817491507762,99.9999999999997,99.9999999999997,99.9999999999997
212,"DMA","Dominica",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
214,"DOM","Dominican Republic",61.5303534013153,61.5303534013153,61.5303534013153,70.1441923520633,52.0045623242689,49.7436142295489,44.1051572124377,43.7075227444506,38.2488324042729,29.7931880925304,28.8136698746537,28.7368113428201,27.7898440709498,28.204197769394,36.1516392429422,38.7027296349481,41.9410528677066,46.80024627049,58.919432579056,76.7315090785736,71.0194652295106,63.284040306421,58.3577287053129,48.9293546701031,48.1195006168077,49.2434676301866,49.2434676301866,49.2434676301866
218,"ECU","Ecuador",45.023416052431,45.023416052431,45.023416052431,46.3365815703103,50.1119258019915,53.5366935858176,72.0723328100185,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,62.4516436123218,62.4516436123218,45.3749143816803,42.6670548094324,39.0636780281393,38.0494194468587,36.267406080324,35.567097704567,30.2797932223254,31.0795046236993,31.0027067384142,31.038060582204,32.9206908299745,37.5394781420467,36.9905284429612,36.9905284429612,36.9905284429612
818,"EGY","Egypt",99.9999999999997,99.9999999999997,99.9999999999997,18.3960409062257,18.3960409062257,18.3960409062257,18.3960409062257,18.3960409062257,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.998780923261,99.998780923261,99.998780923261
222,"SLV","El Salvador",25.1375458003271,25.1375458003271,25.1375458003271,29.3382282505917,22.8310699674119,24.3140609699108,24.3081311124997,25.1356096123137,25.1356096123137,34.1810163992126,32.2927166312589,30.6969608524805,28.0992116312616,26.0236087841304,25.1295066286369,27.0182332566043,29.3278863956891,36.4971721611342,39.4727495283916,50.7755773034701,50.7755773034701,50.7755773034701,50.7755773034701,99.9999999999997,99.9999999999997,99.9997470180736,99.9997470180736,99.9997470180736
226,"GNQ","Equatorial Guinea",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,0,0,0,0,0,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
232,"ERI","Eritrea",51.5636650195174,51.5636650195174,51.5636650195174,45.3124243741419,45.3506789134238,51.5495374755689,51.5495374755689,53.3914010066271,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,62.6877984107581,53.2943807570422,53.2943807570422,53.2943807570422,53.2943807570422,57.1889009811414,78.205582218833,47.1204605252831,46.6740212183023,46.6740212183023,47.11604778232,47.11604778232,78.1171306800618,69.4812607948168,69.4812607948168,69.4812607948168
233,"EST","Estonia",91.7024173446104,91.7024173446104,91.7024173446104,91.7024173446104,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,91.7136523969136,36.3409808412099,36.3409808412099,36.3409808412099,36.3409808412099,36.3681620666268,36.3681620666268,36.3681620666268
748,"SWZ","Eswatini",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,59.363218026772,56.533128262195,56.533128262195,56.533128262195,56.533128262195,52.4719680397185,54.2965870770411,54.2965870770411,53.0407220683425,53.0407220683425,69.6509602472228,52.4857286398007,51.9408842594621,53.0630686594574,53.0630686594574,53.8847554652253,53.8847554652253,53.8847554652253
231,"ETH","Ethiopia",86.4699481841133,86.4699481841133,86.4699481841133,90.4394206746252,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,72.6011748197572,72.6011748197572,71.3710402830623,68.4632095412687,56.4508584293238,52.0609197206903,40.9657262648494,40.5051858920309,40.5051858920309,40.5051858920309
234,"FRO","Faeroe Islands",85.2486544884292,85.2486544884292,85.2486544884292,79.3997675473844,75.6713727978479,75.6713727978479,79.3816543296378,79.3816543296378,85.2168110931728,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,57.9482193742767,57.9482193742767,57.9482193742767,57.9482193742767,57.9482193742767,99.9999999999997,99.9999999999997,61.9232556736841,61.9232556736841,61.9232556736841,61.9232556736841,53.6883526126536,53.6883526126536,53.6883526126536
238,"FLK","Falkland Islands",65.0976354096399,65.0976354096399,65.0976354096399,61.1417870300566,54.462643269275,50.1267419697834,51.1737832600445,50.4228657125714,50.933281311921,46.5890066321876,49.4731877460046,50.7816892486827,50.8363782872239,51.5579450218986,76.8143156853707,73.698123979786,73.698123979786,84.9073456183124,84.9073456183124,84.9073456183124,99.9999999999997,81.3691713770878,73.2619186654423,57.5672721190621,52.5453875473706,49.9010367328526,49.9010367328526,49.9010367328526
242,"FJI","Fiji",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
246,"FIN","Finland",74.9100267941702,74.9100267941702,74.9100267941702,74.9100267941702,74.9100267941702,0,0,0,0,0,21.7813075418984,21.7813075418984,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
250,"FRA","France",77.1548476976952,77.1548476976952,77.1548476976952,82.8555901793357,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,71.4333879841374,71.4333879841374,58.2226297111921,51.5966821621043,48.9654355767908,50.1368188176825,50.1368188176825,54.2856238026221,64.1104048437287,99.9999999999997,79.9052988332474,58.4571927046772,51.8668231443285,50.3396319280398,50.3396319280398,50.8628749185031,50.8628749185031,50.8628749185031
258,"PYF","French Polynesia",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
266,"GAB","Gabon",74.8056207402114,74.8056207402114,74.8056207402114,77.1517830914249,78.585507656675,53.2881754386302,53.2881754386302,53.9667625978463,53.9667625978463,53.2871100343625,75.9234089143732,75.9234089143732,73.8154203137244,64.4396169621565,65.6626213968345,62.038290071792,50.8407998939055,49.8526722436157,50.9446483561331,42.6684053767988,43.2496335444405,37.9172230444288,35.7492765902825,33.4235473182739,32.8238201251298,31.2557358747709,31.2557358747709,31.2557358747709
270,"GMB","Gambia",25.8846693363785,25.8846693363785,25.8846693363785,18.7113458415611,18.7113458415611,18.7113458415611,14.5119566108126,14.5081963676415,18.7023338590083,0,0,0,0,0,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9997180561406,99.9997180561406,99.9997180561406
268,"GEO","Georgia",85.3125726569091,85.3125726569091,85.3125726569091,91.5715548297902,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,75.5520002136286,60.6170931949251,60.6170931949251,60.6170931949251,60.6170931949251,63.1115760955519,58.1946846660083,58.1946846660083,48.0659498532737,48.0223050432636,39.4174584837685,41.2255746851621,40.8261449571022,42.7682013996715,41.5351098621738,41.5351098621738,41.5351098621738
276,"DEU","Germany",51.8339412746398,51.8339412746398,51.8339412746398,53.851460531393,57.1564056133057,57.1564056133057,99.9999999999997,53.1184615485096,43.4126623261478,37.7647833442018,37.7647833442018,37.7647833442018,40.3981820625232,46.6771023174936,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,89.5983313328229,89.5983313328229,49.2553396591894,47.7800072564034,47.7800072564034,47.7800072564034
288,"GHA","Ghana",10.4354075247977,10.4354075247977,10.4354075247977,10.8585073536708,0,0,0,0,0,10.6612646147759,12.2901942087458,18.6456572294042,20.3844872161028,23.5154504558349,31.4030686050915,41.161373513514,43.4480866792097,50.4708975246306,50.6085947154988,99.9999999999997,99.9999999999997,99.9999999999997,32.2596078999074,30.6774749732929,26.9945897989729,16.5188985086296,16.5188985086296,16.5188985086296
300,"GRC","Greece",80.0676958962091,80.0676958962091,80.0676958962091,79.261731749037,86.5786518811457,75.5338376569568,75.5338376569568,75.5338376569568,78.5127846348676,78.5127846348676,99.9999999999997,82.0958620839796,82.0958620839796,82.0958620839796,82.0958620839796,82.0958620839796,99.9999999999997,74.6256845702041,74.6256845702041,61.0036853076295,55.8664438460243,49.2963488189489,46.9003611097683,43.2689648072134,44.7345196732091,45.1310400918542,45.1310400918542,45.1310400918542
304,"GRL","Greenland",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,97.4435213063145,97.4435213063145,97.4435213063145,97.4435213063145
308,"GRD","Grenada",33.7965672959935,33.7965672959935,33.7965672959935,33.7965672959935,24.3199995786906,22.4332596688307,26.6293466688862,26.6293466688862,26.6293466688862,40.9575834684431,99.9999999999997,99.9999999999997,33.7957130121852,33.7957130121852,33.7957130121852,33.7957130121852,33.7957130121852,40.9558754881462,40.9558754881462,40.9558754881462,40.9558754881462,40.9558754881462,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
320,"GTM","Guatemala",60.4053282563749,60.4053282563749,60.4053282563749,66.3112840336082,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,72.4507399365362,43.3060162408226,43.3060162408226,40.4926441586837,37.5942397347942,36.8073813401238,42.4493450323,31.7184577991743,29.9149711794419,29.9149711794419,29.9149711794419
831,"GGY","Guernsey",2.38329533720196,2.38329533720196,2.38329533720196,2.38329533720196,2.38329533720196,2.38329533720196,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
324,"GIN","Guinea",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,37.0896111804898,22.7382307500268,13.2502125481084,7.16077442218035,5.08350493084259,1.87159022153922,1.53209930257542,2.22396253594363,2.58924382972103,2.58915302978065,5.08768755800517,6.07461018177762,8.38297440201708,14.3403400294719,16.9619606087994,22.7658685030493,11.3721724238468,11.3721724238468,11.3721724238468
624,"GNB","Guinea-Bissau",47.3160254068418,47.3160254068418,47.3160254068418,47.3160254068418,47.3160254068418,47.3160254068418,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,36.0292165378364,36.0292165378364,36.0292165378364,36.0292165378364,36.0292165378364,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997
328,"GUY","Guyana",99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,58.9009712236697,50.4402202282486,47.6452055878774,47.6452055878774,46.7085237231253,50.4349313210889,58.8890015186738,71.380004748115,71.380004748115,99.9999999999997,58.8772185478969,50.4241588806479,43.2650413211271,43.2650413211271,36.9602120825614,36.9602120825614,36.9602120825614
332,"HTI","Haiti",93.4005395381625,93.4005395381625,93.4005395381625,97.3060449461087,56.1669004492787,56.1669004492787,56.1669004492787,56.1669004492787,56.1669004492787,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,80.86914877904,79.8882010142685,79.8882010142685,73.065828926834,62.6999243358676,64.3305140918155,64.3305140918155,64.3305140918155
336,"VAT","Holy See",-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
340,"HND","Honduras",83.2661276598832,83.2661276598832,83.2661276598832,88.5690391312904,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,67.354675766572,67.354675766572,67.354675766572,67.354675766572,67.354675766572,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,99.9999999999997,83.2373439416859,58.9584506865773,58.9584506865773,58.9584506865773,58.9584506865773,59.786779180297,59.786779180297,59.786779180297
